Table: Entropy [G]
Pressure {Pa} 	 Temperature {K} 	 Specific Entropy {J/Kg}
7800000 	 313 	 4.216936e+03
7800000 	 314 	 4.221480e+03
7800000 	 315 	 4.223752e+03
7800000 	 316 	 4.226024e+03
7800000 	 317 	 4.228296e+03
7800000 	 318 	 4.232840e+03
7800000 	 319 	 4.235112e+03
7800000 	 320 	 4.237384e+03
7800000 	 321 	 4.239656e+03
7800000 	 322 	 4.244201e+03
7800000 	 323 	 4.246473e+03
7800000 	 324 	 4.248745e+03
7800000 	 325 	 4.251017e+03
7800000 	 326 	 4.253289e+03
7800000 	 327 	 4.257833e+03
7800000 	 328 	 4.260105e+03
7800000 	 329 	 4.262377e+03
7800000 	 330 	 4.264649e+03
7800000 	 331 	 4.269193e+03
7800000 	 332 	 4.271465e+03
7800000 	 333 	 4.273737e+03
7800000 	 334 	 4.276009e+03
7800000 	 335 	 4.278281e+03
7800000 	 336 	 4.282826e+03
7800000 	 337 	 4.285098e+03
7800000 	 338 	 4.287370e+03
7800000 	 339 	 4.289642e+03
7800000 	 340 	 4.291914e+03
8000000 	 3.095700e+02 	 4.203343e+03
8000000 	 310 	 4.205576e+03
8000000 	 311 	 4.207848e+03
8000000 	 312 	 4.210120e+03
8000000 	 313 	 4.212392e+03
8000000 	 314 	 4.216936e+03
8000000 	 315 	 4.219208e+03
8000000 	 316 	 4.221480e+03
8000000 	 317 	 4.223752e+03
8000000 	 318 	 4.226024e+03
8000000 	 319 	 4.230568e+03
8000000 	 320 	 4.232840e+03
8000000 	 321 	 4.235112e+03
8000000 	 322 	 4.237384e+03
8000000 	 323 	 4.241929e+03
8000000 	 324 	 4.244201e+03
8000000 	 325 	 4.246473e+03
8000000 	 326 	 4.248745e+03
8000000 	 327 	 4.253289e+03
8000000 	 328 	 4.255561e+03
8000000 	 329 	 4.257833e+03
8000000 	 330 	 4.260105e+03
8000000 	 331 	 4.262377e+03
8000000 	 332 	 4.266921e+03
8000000 	 333 	 4.269193e+03
8000000 	 334 	 4.271465e+03
8000000 	 335 	 4.273737e+03
8000000 	 336 	 4.276009e+03
8000000 	 337 	 4.280553e+03
8000000 	 338 	 4.282826e+03
8000000 	 339 	 4.285098e+03
8000000 	 340 	 4.287370e+03
8200000 	 3.095700e+02 	 4.197782e+03
8200000 	 310 	 4.198759e+03
8200000 	 311 	 4.203304e+03
8200000 	 312 	 4.205576e+03
8200000 	 313 	 4.207848e+03
8200000 	 314 	 4.210120e+03
8200000 	 315 	 4.214664e+03
8200000 	 316 	 4.216936e+03
8200000 	 317 	 4.219208e+03
8200000 	 318 	 4.221480e+03
8200000 	 319 	 4.226024e+03
8200000 	 320 	 4.228296e+03
8200000 	 321 	 4.230568e+03
8200000 	 322 	 4.232840e+03
8200000 	 323 	 4.237384e+03
8200000 	 324 	 4.239656e+03
8200000 	 325 	 4.241929e+03
8200000 	 326 	 4.244201e+03
8200000 	 327 	 4.246473e+03
8200000 	 328 	 4.251017e+03
8200000 	 329 	 4.253289e+03
8200000 	 330 	 4.255561e+03
8200000 	 331 	 4.257833e+03
8200000 	 332 	 4.262377e+03
8200000 	 333 	 4.264649e+03
8200000 	 334 	 4.266921e+03
8200000 	 335 	 4.269193e+03
8200000 	 336 	 4.271465e+03
8200000 	 337 	 4.276009e+03
8200000 	 338 	 4.278281e+03
8200000 	 339 	 4.280553e+03
8200000 	 340 	 4.282826e+03
8400000 	 3.095700e+02 	 4.193238e+03
8400000 	 310 	 4.194215e+03
8400000 	 311 	 4.198759e+03
8400000 	 312 	 4.201032e+03
8400000 	 313 	 4.203304e+03
8400000 	 314 	 4.205576e+03
8400000 	 315 	 4.210120e+03
8400000 	 316 	 4.212392e+03
8400000 	 317 	 4.214664e+03
8400000 	 318 	 4.216936e+03
8400000 	 319 	 4.221480e+03
8400000 	 320 	 4.223752e+03
8400000 	 321 	 4.226024e+03
8400000 	 322 	 4.228296e+03
8400000 	 323 	 4.232840e+03
8400000 	 324 	 4.235112e+03
8400000 	 325 	 4.237384e+03
8400000 	 326 	 4.239656e+03
8400000 	 327 	 4.241929e+03
8400000 	 328 	 4.246473e+03
8400000 	 329 	 4.248745e+03
8400000 	 330 	 4.251017e+03
8400000 	 331 	 4.253289e+03
8400000 	 332 	 4.257833e+03
8400000 	 333 	 4.260105e+03
8400000 	 334 	 4.262377e+03
8400000 	 335 	 4.264649e+03
8400000 	 336 	 4.266921e+03
8400000 	 337 	 4.271465e+03
8400000 	 338 	 4.273737e+03
8400000 	 339 	 4.276009e+03
8400000 	 340 	 4.278281e+03
8600000 	 3.095700e+02 	 4.188694e+03
8600000 	 310 	 4.189671e+03
8600000 	 311 	 4.194215e+03
8600000 	 312 	 4.196487e+03
8600000 	 313 	 4.198759e+03
8600000 	 314 	 4.203304e+03
8600000 	 315 	 4.205576e+03
8600000 	 316 	 4.207848e+03
8600000 	 317 	 4.210120e+03
8600000 	 318 	 4.212392e+03
8600000 	 319 	 4.216936e+03
8600000 	 320 	 4.219208e+03
8600000 	 321 	 4.221480e+03
8600000 	 322 	 4.223752e+03
8600000 	 323 	 4.228296e+03
8600000 	 324 	 4.230568e+03
8600000 	 325 	 4.232840e+03
8600000 	 326 	 4.235112e+03
8600000 	 327 	 4.239656e+03
8600000 	 328 	 4.241929e+03
8600000 	 329 	 4.244201e+03
8600000 	 330 	 4.246473e+03
8600000 	 331 	 4.248745e+03
8600000 	 332 	 4.253289e+03
8600000 	 333 	 4.255561e+03
8600000 	 334 	 4.257833e+03
8600000 	 335 	 4.260105e+03
8600000 	 336 	 4.262377e+03
8600000 	 337 	 4.266921e+03
8600000 	 338 	 4.269193e+03
8600000 	 339 	 4.271465e+03
8600000 	 340 	 4.273737e+03
8800000 	 3.095700e+02 	 4.185167e+03
8800000 	 310 	 4.187399e+03
8800000 	 311 	 4.189671e+03
8800000 	 312 	 4.191943e+03
8800000 	 313 	 4.194215e+03
8800000 	 314 	 4.198759e+03
8800000 	 315 	 4.201032e+03
8800000 	 316 	 4.203304e+03
8800000 	 317 	 4.205576e+03
8800000 	 318 	 4.210120e+03
8800000 	 319 	 4.212392e+03
8800000 	 320 	 4.214664e+03
8800000 	 321 	 4.216936e+03
8800000 	 322 	 4.221480e+03
8800000 	 323 	 4.223752e+03
8800000 	 324 	 4.226024e+03
8800000 	 325 	 4.228296e+03
8800000 	 326 	 4.230568e+03
8800000 	 327 	 4.235112e+03
8800000 	 328 	 4.237384e+03
8800000 	 329 	 4.239656e+03
8800000 	 330 	 4.241929e+03
8800000 	 331 	 4.244201e+03
8800000 	 332 	 4.248745e+03
8800000 	 333 	 4.251017e+03
8800000 	 334 	 4.253289e+03
8800000 	 335 	 4.255561e+03
8800000 	 336 	 4.257833e+03
8800000 	 337 	 4.262377e+03
8800000 	 338 	 4.264649e+03
8800000 	 339 	 4.266921e+03
8800000 	 340 	 4.269193e+03
9000000 	 3.095700e+02 	 4.180623e+03
9000000 	 310 	 4.182855e+03
9000000 	 311 	 4.185127e+03
9000000 	 312 	 4.187399e+03
9000000 	 313 	 4.189671e+03
9000000 	 314 	 4.194215e+03
9000000 	 315 	 4.196487e+03
9000000 	 316 	 4.198759e+03
9000000 	 317 	 4.201032e+03
9000000 	 318 	 4.205576e+03
9000000 	 319 	 4.207848e+03
9000000 	 320 	 4.210120e+03
9000000 	 321 	 4.212392e+03
9000000 	 322 	 4.216936e+03
9000000 	 323 	 4.219208e+03
9000000 	 324 	 4.221480e+03
9000000 	 325 	 4.223752e+03
9000000 	 326 	 4.228296e+03
9000000 	 327 	 4.230568e+03
9000000 	 328 	 4.232840e+03
9000000 	 329 	 4.235112e+03
9000000 	 330 	 4.237384e+03
9000000 	 331 	 4.241929e+03
9000000 	 332 	 4.244201e+03
9000000 	 333 	 4.246473e+03
9000000 	 334 	 4.248745e+03
9000000 	 335 	 4.251017e+03
9000000 	 336 	 4.255561e+03
9000000 	 337 	 4.257833e+03
9000000 	 338 	 4.260105e+03
9000000 	 339 	 4.262377e+03
9000000 	 340 	 4.264649e+03
9200000 	 3.095700e+02 	 4.177612e+03
9200000 	 310 	 4.178311e+03
9200000 	 311 	 4.180583e+03
9200000 	 312 	 4.182855e+03
9200000 	 313 	 4.187399e+03
9200000 	 314 	 4.189671e+03
9200000 	 315 	 4.191943e+03
9200000 	 316 	 4.194215e+03
9200000 	 317 	 4.198759e+03
9200000 	 318 	 4.201032e+03
9200000 	 319 	 4.203304e+03
9200000 	 320 	 4.205576e+03
9200000 	 321 	 4.210120e+03
9200000 	 322 	 4.212392e+03
9200000 	 323 	 4.214664e+03
9200000 	 324 	 4.216936e+03
9200000 	 325 	 4.219208e+03
9200000 	 326 	 4.223752e+03
9200000 	 327 	 4.226024e+03
9200000 	 328 	 4.228296e+03
9200000 	 329 	 4.230568e+03
9200000 	 330 	 4.235112e+03
9200000 	 331 	 4.237384e+03
9200000 	 332 	 4.239656e+03
9200000 	 333 	 4.241929e+03
9200000 	 334 	 4.244201e+03
9200000 	 335 	 4.248745e+03
9200000 	 336 	 4.251017e+03
9200000 	 337 	 4.253289e+03
9200000 	 338 	 4.255561e+03
9200000 	 339 	 4.257833e+03
9200000 	 340 	 4.262377e+03
9400000 	 3.095700e+02 	 4.172790e+03
9400000 	 310 	 4.173767e+03
9400000 	 311 	 4.176039e+03
9400000 	 312 	 4.180583e+03
9400000 	 313 	 4.182855e+03
9400000 	 314 	 4.185127e+03
9400000 	 315 	 4.187399e+03
9400000 	 316 	 4.191943e+03
9400000 	 317 	 4.194215e+03
9400000 	 318 	 4.196487e+03
9400000 	 319 	 4.198759e+03
9400000 	 320 	 4.203304e+03
9400000 	 321 	 4.205576e+03
9400000 	 322 	 4.207848e+03
9400000 	 323 	 4.210120e+03
9400000 	 324 	 4.212392e+03
9400000 	 325 	 4.216936e+03
9400000 	 326 	 4.219208e+03
9400000 	 327 	 4.221480e+03
9400000 	 328 	 4.223752e+03
9400000 	 329 	 4.228296e+03
9400000 	 330 	 4.230568e+03
9400000 	 331 	 4.232840e+03
9400000 	 332 	 4.235112e+03
9400000 	 333 	 4.237384e+03
9400000 	 334 	 4.241929e+03
9400000 	 335 	 4.244201e+03
9400000 	 336 	 4.246473e+03
9400000 	 337 	 4.248745e+03
9400000 	 338 	 4.251017e+03
9400000 	 339 	 4.255561e+03
9400000 	 340 	 4.257833e+03
9600000 	 3.095700e+02 	 4.168246e+03
9600000 	 310 	 4.169223e+03
9600000 	 311 	 4.173767e+03
9600000 	 312 	 4.176039e+03
9600000 	 313 	 4.178311e+03
9600000 	 314 	 4.180583e+03
9600000 	 315 	 4.185127e+03
9600000 	 316 	 4.187399e+03
9600000 	 317 	 4.189671e+03
9600000 	 318 	 4.191943e+03
9600000 	 319 	 4.196487e+03
9600000 	 320 	 4.198759e+03
9600000 	 321 	 4.201032e+03
9600000 	 322 	 4.203304e+03
9600000 	 323 	 4.207848e+03
9600000 	 324 	 4.210120e+03
9600000 	 325 	 4.212392e+03
9600000 	 326 	 4.214664e+03
9600000 	 327 	 4.216936e+03
9600000 	 328 	 4.221480e+03
9600000 	 329 	 4.223752e+03
9600000 	 330 	 4.226024e+03
9600000 	 331 	 4.228296e+03
9600000 	 332 	 4.230568e+03
9600000 	 333 	 4.235112e+03
9600000 	 334 	 4.237384e+03
9600000 	 335 	 4.239656e+03
9600000 	 336 	 4.241929e+03
9600000 	 337 	 4.244201e+03
9600000 	 338 	 4.248745e+03
9600000 	 339 	 4.251017e+03
9600000 	 340 	 4.253289e+03
9800000 	 3.095700e+02 	 4.164718e+03
9800000 	 310 	 4.166951e+03
9800000 	 311 	 4.169223e+03
9800000 	 312 	 4.171495e+03
9800000 	 313 	 4.173767e+03
9800000 	 314 	 4.178311e+03
9800000 	 315 	 4.180583e+03
9800000 	 316 	 4.182855e+03
9800000 	 317 	 4.185127e+03
9800000 	 318 	 4.189671e+03
9800000 	 319 	 4.191943e+03
9800000 	 320 	 4.194215e+03
9800000 	 321 	 4.196487e+03
9800000 	 322 	 4.201032e+03
9800000 	 323 	 4.203304e+03
9800000 	 324 	 4.205576e+03
9800000 	 325 	 4.207848e+03
9800000 	 326 	 4.210120e+03
9800000 	 327 	 4.214664e+03
9800000 	 328 	 4.216936e+03
9800000 	 329 	 4.219208e+03
9800000 	 330 	 4.221480e+03
9800000 	 331 	 4.226024e+03
9800000 	 332 	 4.228296e+03
9800000 	 333 	 4.230568e+03
9800000 	 334 	 4.232840e+03
9800000 	 335 	 4.235112e+03
9800000 	 336 	 4.239656e+03
9800000 	 337 	 4.241929e+03
9800000 	 338 	 4.244201e+03
9800000 	 339 	 4.246473e+03
9800000 	 340 	 4.248745e+03
10000000 	 3.095700e+02 	 4.161708e+03
10000000 	 310 	 4.162407e+03
10000000 	 311 	 4.164679e+03
10000000 	 312 	 4.166951e+03
10000000 	 313 	 4.171495e+03
10000000 	 314 	 4.173767e+03
10000000 	 315 	 4.176039e+03
10000000 	 316 	 4.178311e+03
10000000 	 317 	 4.182855e+03
10000000 	 318 	 4.185127e+03
10000000 	 319 	 4.187399e+03
10000000 	 320 	 4.189671e+03
10000000 	 321 	 4.194215e+03
10000000 	 322 	 4.196487e+03
10000000 	 323 	 4.198759e+03
10000000 	 324 	 4.201032e+03
10000000 	 325 	 4.205576e+03
10000000 	 326 	 4.207848e+03
10000000 	 327 	 4.210120e+03
10000000 	 328 	 4.212392e+03
10000000 	 329 	 4.214664e+03
10000000 	 330 	 4.219208e+03
10000000 	 331 	 4.221480e+03
10000000 	 332 	 4.223752e+03
10000000 	 333 	 4.226024e+03
10000000 	 334 	 4.228296e+03
10000000 	 335 	 4.232840e+03
10000000 	 336 	 4.235112e+03
10000000 	 337 	 4.237384e+03
10000000 	 338 	 4.239656e+03
10000000 	 339 	 4.241929e+03
10000000 	 340 	 4.246473e+03
