Table: Enthalpy [G]
Pressure {Pa} 	 Temperature {K} 	 Specific Enthalpy {J/Kg}
3400000 	 308 	 7.395712e+05
3400000 	 309 	 7.207811e+05
3400000 	 310 	 7.086718e+05
3400000 	 311 	 7.410144e+05
3400000 	 312 	 7.594387e+05
3400000 	 313 	 7.612764e+05
3400000 	 314 	 7.679462e+05
3400000 	 315 	 7.740565e+05
3400000 	 316 	 7.784895e+05
3400000 	 317 	 7.824823e+05
3400000 	 318 	 7.862797e+05
3400000 	 319 	 7.897367e+05
3400000 	 320 	 7.930574e+05
3400000 	 321 	 7.960664e+05
3400000 	 322 	 7.988713e+05
3400000 	 323 	 8.015912e+05
3400000 	 324 	 8.041463e+05
3400000 	 325 	 8.066170e+05
3400000 	 326 	 8.089122e+05
3400000 	 327 	 8.110425e+05
3400000 	 328 	 8.132954e+05
3400000 	 329 	 8.154024e+05
3400000 	 330 	 8.179285e+05
3400000 	 331 	 8.207866e+05
3400000 	 332 	 8.240220e+05
3400000 	 333 	 8.272617e+05
3400000 	 334 	 8.289013e+05
3400000 	 335 	 8.336517e+05
3400000 	 336 	 8.372681e+05
3400000 	 337 	 8.397312e+05
3400000 	 338 	 8.428397e+05
3400000 	 339 	 8.440305e+05
3400000 	 340 	 8.477248e+05
3600000 	 2.787528e+02 	 6.956032e+05
3600000 	 279 	 6.960752e+05
3600000 	 280 	 6.979400e+05
3600000 	 281 	 6.997263e+05
3600000 	 282 	 7.015280e+05
3600000 	 283 	 7.032180e+05
3600000 	 284 	 7.049372e+05
3600000 	 285 	 7.065400e+05
3600000 	 286 	 7.081901e+05
3600000 	 287 	 7.097192e+05
3600000 	 288 	 7.113047e+05
3600000 	 289 	 7.127461e+05
3600000 	 290 	 7.143032e+05
3600000 	 291 	 7.157772e+05
3600000 	 292 	 7.171548e+05
3600000 	 293 	 7.185916e+05
3600000 	 294 	 7.199005e+05
3600000 	 295 	 7.212957e+05
3600000 	 296 	 7.224148e+05
3600000 	 297 	 7.238264e+05
3600000 	 298 	 7.251388e+05
3600000 	 299 	 7.261021e+05
3600000 	 300 	 7.274381e+05
3600000 	 301 	 7.286742e+05
3600000 	 302 	 7.292022e+05
3600000 	 303 	 7.303778e+05
3600000 	 304 	 7.316390e+05
3600000 	 305 	 7.307857e+05
3600000 	 306 	 7.316572e+05
3600000 	 307 	 7.324198e+05
3600000 	 308 	 7.369228e+05
3600000 	 309 	 7.181714e+05
3600000 	 310 	 7.060982e+05
3600000 	 311 	 7.384798e+05
3600000 	 312 	 7.569357e+05
3600000 	 313 	 7.588070e+05
3600000 	 314 	 7.655083e+05
3600000 	 315 	 7.716514e+05
3600000 	 316 	 7.761137e+05
3600000 	 317 	 7.801360e+05
3600000 	 318 	 7.839608e+05
3600000 	 319 	 7.874490e+05
3600000 	 320 	 7.907953e+05
3600000 	 321 	 7.938293e+05
3600000 	 322 	 7.966639e+05
3600000 	 323 	 7.994052e+05
3600000 	 324 	 8.019853e+05
3600000 	 325 	 8.044788e+05
3600000 	 326 	 8.067972e+05
3600000 	 327 	 8.089520e+05
3600000 	 328 	 8.112285e+05
3600000 	 329 	 8.133595e+05
3600000 	 330 	 8.159014e+05
3600000 	 331 	 8.187821e+05
3600000 	 332 	 8.220405e+05
3600000 	 333 	 8.252996e+05
3600000 	 334 	 8.269562e+05
3600000 	 335 	 8.317255e+05
3600000 	 336 	 8.353611e+05
3600000 	 337 	 8.378419e+05
3600000 	 338 	 8.409673e+05
3600000 	 339 	 8.421771e+05
3600000 	 340 	 8.458875e+05
3800000 	 2.809571e+02 	 6.944051e+05
3800000 	 281 	 6.944895e+05
3800000 	 282 	 6.964596e+05
3800000 	 283 	 6.983398e+05
3800000 	 284 	 7.002322e+05
3800000 	 285 	 7.019911e+05
3800000 	 286 	 7.037872e+05
3800000 	 287 	 7.054471e+05
3800000 	 288 	 7.071551e+05
3800000 	 289 	 7.087157e+05
3800000 	 290 	 7.103794e+05
3800000 	 291 	 7.119537e+05
3800000 	 292 	 7.134244e+05
3800000 	 293 	 7.149516e+05
3800000 	 294 	 7.163414e+05
3800000 	 295 	 7.178185e+05
3800000 	 296 	 7.190078e+05
3800000 	 297 	 7.204934e+05
3800000 	 298 	 7.218724e+05
3800000 	 299 	 7.228977e+05
3800000 	 300 	 7.242962e+05
3800000 	 301 	 7.255921e+05
3800000 	 302 	 7.261741e+05
3800000 	 303 	 7.274036e+05
3800000 	 304 	 7.287184e+05
3800000 	 305 	 7.279148e+05
3800000 	 306 	 7.288301e+05
3800000 	 307 	 7.296389e+05
3800000 	 308 	 7.341882e+05
3800000 	 309 	 7.154757e+05
3800000 	 310 	 7.034414e+05
3800000 	 311 	 7.358640e+05
3800000 	 312 	 7.543585e+05
3800000 	 313 	 7.562652e+05
3800000 	 314 	 7.630006e+05
3800000 	 315 	 7.691783e+05
3800000 	 316 	 7.736746e+05
3800000 	 317 	 7.777310e+05
3800000 	 318 	 7.815857e+05
3800000 	 319 	 7.851028e+05
3800000 	 320 	 7.884779e+05
3800000 	 321 	 7.915407e+05
3800000 	 322 	 7.944030e+05
3800000 	 323 	 7.971732e+05
3800000 	 324 	 7.997810e+05
3800000 	 325 	 8.022980e+05
3800000 	 326 	 8.046400e+05
3800000 	 327 	 8.068176e+05
3800000 	 328 	 8.091207e+05
3800000 	 329 	 8.112739e+05
3800000 	 330 	 8.138381e+05
3800000 	 331 	 8.167396e+05
3800000 	 332 	 8.200194e+05
3800000 	 333 	 8.232988e+05
3800000 	 334 	 8.249776e+05
3800000 	 335 	 8.297674e+05
3800000 	 336 	 8.334221e+05
3800000 	 337 	 8.359220e+05
3800000 	 338 	 8.390657e+05
3800000 	 339 	 8.402932e+05
3800000 	 340 	 8.440226e+05
4000000 	 2.830769e+02 	 6.930716e+05
4000000 	 284 	 6.949888e+05
4000000 	 285 	 6.969617e+05
4000000 	 286 	 6.989482e+05
4000000 	 287 	 7.007787e+05
4000000 	 288 	 7.026471e+05
4000000 	 289 	 7.043553e+05
4000000 	 290 	 7.061506e+05
4000000 	 291 	 7.078499e+05
4000000 	 292 	 7.094325e+05
4000000 	 293 	 7.110682e+05
4000000 	 294 	 7.125594e+05
4000000 	 295 	 7.141303e+05
4000000 	 296 	 7.154051e+05
4000000 	 297 	 7.169772e+05
4000000 	 298 	 7.184359e+05
4000000 	 299 	 7.195344e+05
4000000 	 300 	 7.209995e+05
4000000 	 301 	 7.223654e+05
4000000 	 302 	 7.230133e+05
4000000 	 303 	 7.243038e+05
4000000 	 304 	 7.256720e+05
4000000 	 305 	 7.249269e+05
4000000 	 306 	 7.258934e+05
4000000 	 307 	 7.267549e+05
4000000 	 308 	 7.313506e+05
4000000 	 309 	 7.126849e+05
4000000 	 310 	 7.006932e+05
4000000 	 311 	 7.331603e+05
4000000 	 312 	 7.517001e+05
4000000 	 313 	 7.536435e+05
4000000 	 314 	 7.604211e+05
4000000 	 315 	 7.666320e+05
4000000 	 316 	 7.711655e+05
4000000 	 317 	 7.752550e+05
4000000 	 318 	 7.791435e+05
4000000 	 319 	 7.826958e+05
4000000 	 320 	 7.860995e+05
4000000 	 321 	 7.891953e+05
4000000 	 322 	 7.920834e+05
4000000 	 323 	 7.948872e+05
4000000 	 324 	 7.975202e+05
4000000 	 325 	 8.000666e+05
4000000 	 326 	 8.024361e+05
4000000 	 327 	 8.046394e+05
4000000 	 328 	 8.069662e+05
4000000 	 329 	 8.091438e+05
4000000 	 330 	 8.117343e+05
4000000 	 331 	 8.146575e+05
4000000 	 332 	 8.179603e+05
4000000 	 333 	 8.212640e+05
4000000 	 334 	 8.229630e+05
4000000 	 335 	 8.277729e+05
4000000 	 336 	 8.314488e+05
4000000 	 337 	 8.339684e+05
4000000 	 338 	 8.371333e+05
4000000 	 339 	 8.383790e+05
4000000 	 340 	 8.421282e+05
4200000 	 2.851194e+02 	 6.915967e+05
4200000 	 286 	 6.935267e+05
4200000 	 287 	 6.955933e+05
4200000 	 288 	 6.976775e+05
4200000 	 289 	 6.995752e+05
4200000 	 290 	 7.015435e+05
4200000 	 291 	 7.033995e+05
4200000 	 292 	 7.051244e+05
4200000 	 293 	 7.068939e+05
4200000 	 294 	 7.085102e+05
4200000 	 295 	 7.101929e+05
4200000 	 296 	 7.115732e+05
4200000 	 297 	 7.132444e+05
4200000 	 298 	 7.147988e+05
4200000 	 299 	 7.159844e+05
4200000 	 300 	 7.175278e+05
4200000 	 301 	 7.189728e+05
4200000 	 302 	 7.196943e+05
4200000 	 303 	 7.210577e+05
4200000 	 304 	 7.224882e+05
4200000 	 305 	 7.218094e+05
4200000 	 306 	 7.228341e+05
4200000 	 307 	 7.237534e+05
4200000 	 308 	 7.284011e+05
4200000 	 309 	 7.097872e+05
4200000 	 310 	 6.978453e+05
4200000 	 311 	 7.303618e+05
4200000 	 312 	 7.489474e+05
4200000 	 313 	 7.509327e+05
4200000 	 314 	 7.577596e+05
4200000 	 315 	 7.640067e+05
4200000 	 316 	 7.685808e+05
4200000 	 317 	 7.727075e+05
4200000 	 318 	 7.766339e+05
4200000 	 319 	 7.802204e+05
4200000 	 320 	 7.836641e+05
4200000 	 321 	 7.867915e+05
4200000 	 322 	 7.897108e+05
4200000 	 323 	 7.925424e+05
4200000 	 324 	 7.952090e+05
4200000 	 325 	 7.977851e+05
4200000 	 326 	 8.001834e+05
4200000 	 327 	 8.024115e+05
4200000 	 328 	 8.047665e+05
4200000 	 329 	 8.069694e+05
4200000 	 330 	 8.095874e+05
4200000 	 331 	 8.125352e+05
4200000 	 332 	 8.158614e+05
4200000 	 333 	 8.191880e+05
4200000 	 334 	 8.209104e+05
4200000 	 335 	 8.257433e+05
4200000 	 336 	 8.294409e+05
4200000 	 337 	 8.319821e+05
4200000 	 338 	 8.351679e+05
4200000 	 339 	 8.364342e+05
4200000 	 340 	 8.402038e+05
4400000 	 2.870903e+02 	 6.899716e+05
4400000 	 288 	 6.920768e+05
4400000 	 289 	 6.942396e+05
4400000 	 290 	 6.964409e+05
4400000 	 291 	 6.985055e+05
4400000 	 292 	 7.004184e+05
4400000 	 293 	 7.023573e+05
4400000 	 294 	 7.041291e+05
4400000 	 295 	 7.059527e+05
4400000 	 296 	 7.074641e+05
4400000 	 297 	 7.092560e+05
4400000 	 298 	 7.109238e+05
4400000 	 299 	 7.122139e+05
4400000 	 300 	 7.138526e+05
4400000 	 301 	 7.153907e+05
4400000 	 302 	 7.161955e+05
4400000 	 303 	 7.176434e+05
4400000 	 304 	 7.191502e+05
4400000 	 305 	 7.185439e+05
4400000 	 306 	 7.196355e+05
4400000 	 307 	 7.206181e+05
4400000 	 308 	 7.253299e+05
4400000 	 309 	 7.067741e+05
4400000 	 310 	 6.948885e+05
4400000 	 311 	 7.274582e+05
4400000 	 312 	 7.460966e+05
4400000 	 313 	 7.481289e+05
4400000 	 314 	 7.550033e+05
4400000 	 315 	 7.612958e+05
4400000 	 316 	 7.659135e+05
4400000 	 317 	 7.700841e+05
4400000 	 318 	 7.740478e+05
4400000 	 319 	 7.776772e+05
4400000 	 320 	 7.811553e+05
4400000 	 321 	 7.843192e+05
4400000 	 322 	 7.872741e+05
4400000 	 323 	 7.901391e+05
4400000 	 324 	 7.928384e+05
4400000 	 325 	 7.954473e+05
4400000 	 326 	 7.978755e+05
4400000 	 327 	 8.001366e+05
4400000 	 328 	 8.025190e+05
4400000 	 329 	 8.047541e+05
4400000 	 330 	 8.073932e+05
4400000 	 331 	 8.103669e+05
4400000 	 332 	 8.137202e+05
4400000 	 333 	 8.170724e+05
4400000 	 334 	 8.188188e+05
4400000 	 335 	 8.236753e+05
4400000 	 336 	 8.273963e+05
4400000 	 337 	 8.299605e+05
4400000 	 338 	 8.331679e+05
4400000 	 339 	 8.344553e+05
4400000 	 340 	 8.382453e+05
4600000 	 2.889951e+02 	 6.881850e+05
4600000 	 289 	 6.881970e+05
4600000 	 290 	 6.906518e+05
4600000 	 291 	 6.930146e+05
4600000 	 292 	 6.951865e+05
4600000 	 293 	 6.973517e+05
4600000 	 294 	 6.993284e+05
4600000 	 295 	 7.013366e+05
4600000 	 296 	 7.030095e+05
4600000 	 297 	 7.049533e+05
4600000 	 298 	 7.067617e+05
4600000 	 299 	 7.081808e+05
4600000 	 300 	 7.099355e+05
4600000 	 301 	 7.115858e+05
4600000 	 302 	 7.124917e+05
4600000 	 303 	 7.140338e+05
4600000 	 304 	 7.156303e+05
4600000 	 305 	 7.151081e+05
4600000 	 306 	 7.162775e+05
4600000 	 307 	 7.173355e+05
4600000 	 308 	 7.221190e+05
4600000 	 309 	 7.036302e+05
4600000 	 310 	 6.918050e+05
4600000 	 311 	 7.244393e+05
4600000 	 312 	 7.431337e+05
4600000 	 313 	 7.452227e+05
4600000 	 314 	 7.521501e+05
4600000 	 315 	 7.584853e+05
4600000 	 316 	 7.631607e+05
4600000 	 317 	 7.673744e+05
4600000 	 318 	 7.713841e+05
4600000 	 319 	 7.750550e+05
4600000 	 320 	 7.785698e+05
4600000 	 321 	 7.817729e+05
4600000 	 322 	 7.847701e+05
4600000 	 323 	 7.876708e+05
4600000 	 324 	 7.904081e+05
4600000 	 325 	 7.930488e+05
4600000 	 326 	 7.955110e+05
4600000 	 327 	 7.978039e+05
4600000 	 328 	 8.002156e+05
4600000 	 329 	 8.024808e+05
4600000 	 330 	 8.051552e+05
4600000 	 331 	 8.081570e+05
4600000 	 332 	 8.115353e+05
4600000 	 333 	 8.149136e+05
4600000 	 334 	 8.166867e+05
4600000 	 335 	 8.215681e+05
4600000 	 336 	 8.253135e+05
4600000 	 337 	 8.279005e+05
4600000 	 338 	 8.311324e+05
4600000 	 339 	 8.324428e+05
4600000 	 340 	 8.362542e+05
4800000 	 2.908382e+02 	 6.862221e+05
4800000 	 291 	 6.866593e+05
4800000 	 292 	 6.892180e+05
4800000 	 293 	 6.917101e+05
4800000 	 294 	 6.939695e+05
4800000 	 295 	 6.962290e+05
4800000 	 296 	 6.981206e+05
4800000 	 297 	 7.002599e+05
4800000 	 298 	 7.022461e+05
4800000 	 299 	 7.038263e+05
4800000 	 300 	 7.057262e+05
4800000 	 301 	 7.075113e+05
4800000 	 302 	 7.085444e+05
4800000 	 303 	 7.101950e+05
4800000 	 304 	 7.119014e+05
4800000 	 305 	 7.114758e+05
4800000 	 306 	 7.127393e+05
4800000 	 307 	 7.138863e+05
4800000 	 308 	 7.187491e+05
4800000 	 309 	 7.003367e+05
4800000 	 310 	 6.885847e+05
4800000 	 311 	 7.212878e+05
4800000 	 312 	 7.400474e+05
4800000 	 313 	 7.421991e+05
4800000 	 314 	 7.491829e+05
4800000 	 315 	 7.555759e+05
4800000 	 316 	 7.603068e+05
4800000 	 317 	 7.645677e+05
4800000 	 318 	 7.686269e+05
4800000 	 319 	 7.723512e+05
4800000 	 320 	 7.759039e+05
4800000 	 321 	 7.791545e+05
4800000 	 322 	 7.821948e+05
4800000 	 323 	 7.851320e+05
4800000 	 324 	 7.879077e+05
4800000 	 325 	 7.905846e+05
4800000 	 326 	 7.930878e+05
4800000 	 327 	 7.954149e+05
4800000 	 328 	 7.978605e+05
4800000 	 329 	 8.001563e+05
4800000 	 330 	 8.028615e+05
4800000 	 331 	 8.058946e+05
4800000 	 332 	 8.093024e+05
4800000 	 333 	 8.127091e+05
4800000 	 334 	 8.145098e+05
4800000 	 335 	 8.194187e+05
4800000 	 336 	 8.231897e+05
4800000 	 337 	 8.258024e+05
4800000 	 338 	 8.290588e+05
4800000 	 339 	 8.303934e+05
4800000 	 340 	 8.342280e+05
5000000 	 2.926239e+02 	 6.840635e+05
5000000 	 293 	 6.851399e+05
5000000 	 294 	 6.878201e+05
5000000 	 295 	 6.904397e+05
5000000 	 296 	 6.926501e+05
5000000 	 297 	 6.950552e+05
5000000 	 298 	 6.972790e+05
5000000 	 299 	 6.990671e+05
5000000 	 300 	 7.011526e+05
5000000 	 301 	 7.031078e+05
5000000 	 302 	 7.042976e+05
5000000 	 303 	 7.060858e+05
5000000 	 304 	 7.079233e+05
5000000 	 305 	 7.076180e+05
5000000 	 306 	 7.089903e+05
5000000 	 307 	 7.102386e+05
5000000 	 308 	 7.152005e+05
5000000 	 309 	 6.968749e+05
5000000 	 310 	 6.852103e+05
5000000 	 311 	 7.179862e+05
5000000 	 312 	 7.368212e+05
5000000 	 313 	 7.390423e+05
5000000 	 314 	 7.460982e+05
5000000 	 315 	 7.525523e+05
5000000 	 316 	 7.573434e+05
5000000 	 317 	 7.616637e+05
5000000 	 318 	 7.657723e+05
5000000 	 319 	 7.695512e+05
5000000 	 320 	 7.731535e+05
5000000 	 321 	 7.764517e+05
5000000 	 322 	 7.795390e+05
5000000 	 323 	 7.825240e+05
5000000 	 324 	 7.853385e+05
5000000 	 325 	 7.880528e+05
5000000 	 326 	 7.906023e+05
5000000 	 327 	 7.929631e+05
5000000 	 328 	 7.954461e+05
5000000 	 329 	 7.977754e+05
5000000 	 330 	 8.005123e+05
5000000 	 331 	 8.035815e+05
5000000 	 332 	 8.070183e+05
5000000 	 333 	 8.104553e+05
5000000 	 334 	 8.122866e+05
5000000 	 335 	 8.172240e+05
5000000 	 336 	 8.210231e+05
5000000 	 337 	 8.236634e+05
5000000 	 338 	 8.269461e+05
5000000 	 339 	 8.283049e+05
5000000 	 340 	 8.321657e+05
5200000 	 2.943556e+02 	 6.816843e+05
5200000 	 295 	 6.836441e+05
5200000 	 296 	 6.863497e+05
5200000 	 297 	 6.891447e+05
5200000 	 298 	 6.917028e+05
5200000 	 299 	 6.937799e+05
5200000 	 300 	 6.961129e+05
5200000 	 301 	 6.982916e+05
5200000 	 302 	 6.996786e+05
5200000 	 303 	 7.016467e+05
5200000 	 304 	 7.036435e+05
5200000 	 305 	 7.034872e+05
5200000 	 306 	 7.049922e+05
5200000 	 307 	 7.063607e+05
5200000 	 308 	 7.114394e+05
5200000 	 309 	 6.932189e+05
5200000 	 310 	 6.816469e+05
5200000 	 311 	 7.145173e+05
5200000 	 312 	 7.334400e+05
5200000 	 313 	 7.357439e+05
5200000 	 314 	 7.428757e+05
5200000 	 315 	 7.493983e+05
5200000 	 316 	 7.542586e+05
5200000 	 317 	 7.586440e+05
5200000 	 318 	 7.628166e+05
5200000 	 319 	 7.666501e+05
5200000 	 320 	 7.703064e+05
5200000 	 321 	 7.736560e+05
5200000 	 322 	 7.767940e+05
5200000 	 323 	 7.798296e+05
5200000 	 324 	 7.826903e+05
5200000 	 325 	 7.854524e+05
5200000 	 326 	 7.880387e+05
5200000 	 327 	 7.904486e+05
5200000 	 328 	 7.929668e+05
5200000 	 329 	 7.953345e+05
5200000 	 330 	 7.981077e+05
5200000 	 331 	 8.012070e+05
5200000 	 332 	 8.046781e+05
5200000 	 333 	 8.081488e+05
5200000 	 334 	 8.100112e+05
5200000 	 335 	 8.149841e+05
5200000 	 336 	 8.188122e+05
5200000 	 337 	 8.214789e+05
5200000 	 338 	 8.247909e+05
5200000 	 339 	 8.261779e+05
5200000 	 340 	 8.300651e+05
5400000 	 2.960365e+02 	 6.790517e+05
5400000 	 297 	 6.821603e+05
5400000 	 298 	 6.852450e+05
5400000 	 299 	 6.877582e+05
5400000 	 300 	 6.904375e+05
5400000 	 301 	 6.929300e+05
5400000 	 302 	 6.945851e+05
5400000 	 303 	 6.967876e+05
5400000 	 304 	 6.989869e+05
5400000 	 305 	 6.990183e+05
5400000 	 306 	 7.006905e+05
5400000 	 307 	 7.022080e+05
5400000 	 308 	 7.074254e+05
5400000 	 309 	 6.893353e+05
5400000 	 310 	 6.778784e+05
5400000 	 311 	 7.108532e+05
5400000 	 312 	 7.298789e+05
5400000 	 313 	 7.322768e+05
5400000 	 314 	 7.394977e+05
5400000 	 315 	 7.461030e+05
5400000 	 316 	 7.510428e+05
5400000 	 317 	 7.554963e+05
5400000 	 318 	 7.597369e+05
5400000 	 319 	 7.636355e+05
5400000 	 320 	 7.673555e+05
5400000 	 321 	 7.707637e+05
5400000 	 322 	 7.739638e+05
5400000 	 323 	 7.770456e+05
5400000 	 324 	 7.799604e+05
5400000 	 325 	 7.827704e+05
5400000 	 326 	 7.854053e+05
5400000 	 327 	 7.878516e+05
5400000 	 328 	 7.904141e+05
5400000 	 329 	 7.928274e+05
5400000 	 330 	 7.956371e+05
5400000 	 331 	 7.987797e+05
5400000 	 332 	 8.022830e+05
5400000 	 333 	 8.057861e+05
5400000 	 334 	 8.076867e+05
5400000 	 335 	 8.126956e+05
5400000 	 336 	 8.165561e+05
5400000 	 337 	 8.192492e+05
5400000 	 338 	 8.225941e+05
5400000 	 339 	 8.240096e+05
5400000 	 340 	 8.279229e+05
5600000 	 2.976695e+02 	 6.761220e+05
5600000 	 298 	 6.773502e+05
5600000 	 299 	 6.806131e+05
5600000 	 300 	 6.838431e+05
5600000 	 301 	 6.868084e+05
5600000 	 302 	 6.888421e+05
5600000 	 303 	 6.913782e+05
5600000 	 304 	 6.938502e+05
5600000 	 305 	 6.941245e+05
5600000 	 306 	 6.960121e+05
5600000 	 307 	 6.977219e+05
5600000 	 308 	 7.031084e+05
5600000 	 309 	 6.851770e+05
5600000 	 310 	 6.738575e+05
5600000 	 311 	 7.069703e+05
5600000 	 312 	 7.261111e+05
5600000 	 313 	 7.286160e+05
5600000 	 314 	 7.359400e+05
5600000 	 315 	 7.426440e+05
5600000 	 316 	 7.476698e+05
5600000 	 317 	 7.522066e+05
5600000 	 318 	 7.565278e+05
5600000 	 319 	 7.604963e+05
5600000 	 320 	 7.642882e+05
5600000 	 321 	 7.677659e+05
5600000 	 322 	 7.710268e+05
5600000 	 323 	 7.741691e+05
5600000 	 324 	 7.771351e+05
5600000 	 325 	 7.800015e+05
5600000 	 326 	 7.826883e+05
5600000 	 327 	 7.851823e+05
5600000 	 328 	 7.877916e+05
5600000 	 329 	 7.902538e+05
5600000 	 330 	 7.931014e+05
5600000 	 331 	 7.962899e+05
5600000 	 332 	 7.998294e+05
5600000 	 333 	 8.033683e+05
5600000 	 334 	 8.053064e+05
5600000 	 335 	 8.103531e+05
5600000 	 336 	 8.142474e+05
5600000 	 337 	 8.169717e+05
5600000 	 338 	 8.203511e+05
5600000 	 339 	 8.217990e+05
5600000 	 340 	 8.257374e+05
5800000 	 2.992571e+02 	 6.728354e+05
5800000 	 300 	 6.757482e+05
5800000 	 301 	 6.795179e+05
5800000 	 302 	 6.821508e+05
5800000 	 303 	 6.851950e+05
5800000 	 304 	 6.880592e+05
5800000 	 305 	 6.886816e+05
5800000 	 306 	 6.908521e+05
5800000 	 307 	 6.928126e+05
5800000 	 308 	 6.984207e+05
5800000 	 309 	 6.806833e+05
5800000 	 310 	 6.695421e+05
5800000 	 311 	 7.028069e+05
5800000 	 312 	 7.220981e+05
5800000 	 313 	 7.247324e+05
5800000 	 314 	 7.321810e+05
5800000 	 315 	 7.389974e+05
5800000 	 316 	 7.441239e+05
5800000 	 317 	 7.487566e+05
5800000 	 318 	 7.531708e+05
5800000 	 319 	 7.572259e+05
5800000 	 320 	 7.610873e+05
5800000 	 321 	 7.646437e+05
5800000 	 322 	 7.679721e+05
5800000 	 323 	 7.711844e+05
5800000 	 324 	 7.742075e+05
5800000 	 325 	 7.771363e+05
5800000 	 326 	 7.798813e+05
5800000 	 327 	 7.824312e+05
5800000 	 328 	 7.850925e+05
5800000 	 329 	 7.876022e+05
5800000 	 330 	 7.904960e+05
5800000 	 331 	 7.937302e+05
5800000 	 332 	 7.973118e+05
5800000 	 333 	 8.008930e+05
5800000 	 334 	 8.028696e+05
5800000 	 335 	 8.079547e+05
5800000 	 336 	 8.118848e+05
5800000 	 337 	 8.146471e+05
5800000 	 338 	 8.180582e+05
5800000 	 339 	 8.195389e+05
5800000 	 340 	 8.235087e+05
6000000 	 3.008015e+02 	 6.691070e+05
6000000 	 301 	 6.700548e+05
6000000 	 302 	 6.739148e+05
6000000 	 303 	 6.778077e+05
6000000 	 304 	 6.813195e+05
6000000 	 305 	 6.824686e+05
6000000 	 306 	 6.850421e+05
6000000 	 307 	 6.873448e+05
6000000 	 308 	 6.932541e+05
6000000 	 309 	 6.757727e+05
6000000 	 310 	 6.648612e+05
6000000 	 311 	 6.983218e+05
6000000 	 312 	 7.177940e+05
6000000 	 313 	 7.205876e+05
6000000 	 314 	 7.281822e+05
6000000 	 315 	 7.351302e+05
6000000 	 316 	 7.403797e+05
6000000 	 317 	 7.451241e+05
6000000 	 318 	 7.496430e+05
6000000 	 319 	 7.537975e+05
6000000 	 320 	 7.577446e+05
6000000 	 321 	 7.613857e+05
6000000 	 322 	 7.647953e+05
6000000 	 323 	 7.680826e+05
6000000 	 324 	 7.711777e+05
6000000 	 325 	 7.741717e+05
6000000 	 326 	 7.769730e+05
6000000 	 327 	 7.795866e+05
6000000 	 328 	 7.823041e+05
6000000 	 329 	 7.848670e+05
6000000 	 330 	 7.878106e+05
6000000 	 331 	 7.910989e+05
6000000 	 332 	 7.947230e+05
6000000 	 333 	 7.983514e+05
6000000 	 334 	 8.003683e+05
6000000 	 335 	 8.054959e+05
6000000 	 336 	 8.094646e+05
6000000 	 337 	 8.122653e+05
6000000 	 338 	 8.157127e+05
6000000 	 339 	 8.172299e+05
6000000 	 340 	 8.212342e+05
6200000 	 3.023047e+02 	 6.648114e+05
6200000 	 303 	 6.682254e+05
6200000 	 304 	 6.730117e+05
6200000 	 305 	 6.750571e+05
6200000 	 306 	 6.782915e+05
6200000 	 307 	 6.811100e+05
6200000 	 308 	 6.874516e+05
6200000 	 309 	 6.703185e+05
6200000 	 310 	 6.597046e+05
6200000 	 311 	 6.934202e+05
6200000 	 312 	 7.131249e+05
6200000 	 313 	 7.161222e+05
6200000 	 314 	 7.238966e+05
6200000 	 315 	 7.310060e+05
6200000 	 316 	 7.363970e+05
6200000 	 317 	 7.412812e+05
6200000 	 318 	 7.459212e+05
6200000 	 319 	 7.501855e+05
6200000 	 320 	 7.542392e+05
6200000 	 321 	 7.579808e+05
6200000 	 322 	 7.614769e+05
6200000 	 323 	 7.648510e+05
6200000 	 324 	 7.680263e+05
6200000 	 325 	 7.710884e+05
6200000 	 326 	 7.739626e+05
6200000 	 327 	 7.766408e+05
6200000 	 328 	 7.794225e+05
6200000 	 329 	 7.820471e+05
6200000 	 330 	 7.850443e+05
6200000 	 331 	 7.883883e+05
6200000 	 332 	 7.920594e+05
6200000 	 333 	 7.957385e+05
6200000 	 334 	 7.978031e+05
6200000 	 335 	 8.029731e+05
6200000 	 336 	 8.069869e+05
6200000 	 337 	 8.098262e+05
6200000 	 338 	 8.133147e+05
6200000 	 339 	 8.148706e+05
6200000 	 340 	 8.189075e+05
6400000 	 3.037681e+02 	 6.597506e+05
6400000 	 304 	 6.612598e+05
6400000 	 305 	 6.654829e+05
6400000 	 306 	 6.700123e+05
6400000 	 307 	 6.737211e+05
6400000 	 308 	 6.807277e+05
6400000 	 309 	 6.641215e+05
6400000 	 310 	 6.539197e+05
6400000 	 311 	 6.880046e+05
6400000 	 312 	 7.079978e+05
6400000 	 313 	 7.112599e+05
6400000 	 314 	 7.192633e+05
6400000 	 315 	 7.265712e+05
6400000 	 316 	 7.321453e+05
6400000 	 317 	 7.371860e+05
6400000 	 318 	 7.419737e+05
6400000 	 319 	 7.463736e+05
6400000 	 320 	 7.505447e+05
6400000 	 321 	 7.543979e+05
6400000 	 322 	 7.579999e+05
6400000 	 323 	 7.614713e+05
6400000 	 324 	 7.647354e+05
6400000 	 325 	 7.678827e+05
6400000 	 326 	 7.708357e+05
6400000 	 327 	 7.735872e+05
6400000 	 328 	 7.764372e+05
6400000 	 329 	 7.791294e+05
6400000 	 330 	 7.821883e+05
6400000 	 331 	 7.855900e+05
6400000 	 332 	 7.893209e+05
6400000 	 333 	 7.930489e+05
6400000 	 334 	 7.951638e+05
6400000 	 335 	 8.003829e+05
