Table: Enthalpy [G]
Temperature {K} 	 Pressure {Pa} 	 Specific Enthalpy {J/Kg}
314 	 9600000 	 5.839007e+05
314 	 9800000 	 5.823958e+05
314 	 10000000 	 5.810464e+05
315 	 200000 	 8.062030e+05
315 	 400000 	 8.044523e+05
315 	 600000 	 8.026746e+05
315 	 800000 	 8.008677e+05
315 	 1000000 	 7.990330e+05
315 	 1200000 	 7.971670e+05
315 	 1400000 	 7.952685e+05
315 	 1600000 	 7.933356e+05
315 	 1800000 	 7.913678e+05
315 	 2000000 	 7.893619e+05
315 	 2200000 	 7.873161e+05
315 	 2400000 	 7.852292e+05
315 	 2600000 	 7.830967e+05
315 	 2800000 	 7.809165e+05
315 	 3000000 	 7.786852e+05
315 	 3200000 	 7.763998e+05
315 	 3400000 	 7.740565e+05
315 	 3600000 	 7.716514e+05
315 	 3800000 	 7.691783e+05
315 	 4000000 	 7.666320e+05
315 	 4200000 	 7.640067e+05
315 	 4400000 	 7.612958e+05
315 	 4600000 	 7.584853e+05
315 	 4800000 	 7.555759e+05
315 	 5000000 	 7.525523e+05
315 	 5200000 	 7.493983e+05
315 	 5400000 	 7.461030e+05
315 	 5600000 	 7.426440e+05
315 	 5800000 	 7.389974e+05
315 	 6000000 	 7.351302e+05
315 	 6200000 	 7.310060e+05
315 	 6400000 	 7.265712e+05
315 	 6600000 	 7.217590e+05
315 	 6800000 	 7.164693e+05
315 	 7000000 	 7.105507e+05
315 	 7200000 	 7.037851e+05
315 	 7400000 	 6.957705e+05
315 	 7600000 	 6.857280e+05
315 	 7800000 	 6.718851e+05
315 	 8000000 	 6.518051e+05
315 	 8200000 	 6.301174e+05
315 	 8400000 	 6.159144e+05
315 	 8600000 	 6.082982e+05
315 	 8800000 	 6.033691e+05
315 	 9000000 	 5.997499e+05
315 	 9200000 	 5.968949e+05
315 	 9400000 	 5.945462e+05
315 	 9600000 	 5.925484e+05
315 	 9800000 	 5.908095e+05
315 	 10000000 	 5.892699e+05
316 	 200000 	 8.103419e+05
316 	 400000 	 8.086016e+05
316 	 600000 	 8.068362e+05
316 	 800000 	 8.050440e+05
316 	 1000000 	 8.032222e+05
316 	 1200000 	 8.013709e+05
316 	 1400000 	 7.994866e+05
316 	 1600000 	 7.975711e+05
316 	 1800000 	 7.956206e+05
316 	 2000000 	 7.936317e+05
316 	 2200000 	 7.916048e+05
316 	 2400000 	 7.895346e+05
316 	 2600000 	 7.874247e+05
316 	 2800000 	 7.852669e+05
316 	 3000000 	 7.830609e+05
316 	 3200000 	 7.808014e+05
316 	 3400000 	 7.784895e+05
316 	 3600000 	 7.761137e+05
316 	 3800000 	 7.736746e+05
316 	 4000000 	 7.711655e+05
316 	 4200000 	 7.685808e+05
316 	 4400000 	 7.659135e+05
316 	 4600000 	 7.631607e+05
316 	 4800000 	 7.603068e+05
316 	 5000000 	 7.573434e+05
316 	 5200000 	 7.542586e+05
316 	 5400000 	 7.510428e+05
316 	 5600000 	 7.476698e+05
316 	 5800000 	 7.441239e+05
316 	 6000000 	 7.403797e+05
316 	 6200000 	 7.363970e+05
316 	 6400000 	 7.321453e+05
316 	 6600000 	 7.275545e+05
316 	 6800000 	 7.225628e+05
316 	 7000000 	 7.170411e+05
316 	 7200000 	 7.108308e+05
316 	 7400000 	 7.036722e+05
316 	 7600000 	 6.950942e+05
316 	 7800000 	 6.842384e+05
316 	 8000000 	 6.694926e+05
316 	 8200000 	 6.506493e+05
316 	 8400000 	 6.329038e+05
316 	 8600000 	 6.212499e+05
316 	 8800000 	 6.141271e+05
316 	 9000000 	 6.092958e+05
316 	 9200000 	 6.056763e+05
316 	 9400000 	 6.028008e+05
316 	 9600000 	 6.004167e+05
316 	 9800000 	 5.983791e+05
316 	 10000000 	 5.966043e+05
317 	 200000 	 8.140588e+05
317 	 400000 	 8.123307e+05
317 	 600000 	 8.105743e+05
317 	 800000 	 8.087929e+05
317 	 1000000 	 8.069843e+05
317 	 1200000 	 8.051473e+05
317 	 1400000 	 8.032759e+05
317 	 1600000 	 8.013740e+05
317 	 1800000 	 7.994396e+05
317 	 2000000 	 7.974673e+05
317 	 2200000 	 7.954593e+05
317 	 2400000 	 7.934120e+05
317 	 2600000 	 7.913208e+05
317 	 2800000 	 7.891857e+05
317 	 3000000 	 7.870043e+05
317 	 3200000 	 7.847689e+05
317 	 3400000 	 7.824823e+05
317 	 3600000 	 7.801360e+05
317 	 3800000 	 7.777310e+05
317 	 4000000 	 7.752550e+05
317 	 4200000 	 7.727075e+05
317 	 4400000 	 7.700841e+05
317 	 4600000 	 7.673744e+05
317 	 4800000 	 7.645677e+05
317 	 5000000 	 7.616637e+05
317 	 5200000 	 7.586440e+05
317 	 5400000 	 7.554963e+05
317 	 5600000 	 7.522066e+05
317 	 5800000 	 7.487566e+05
317 	 6000000 	 7.451241e+05
317 	 6200000 	 7.412812e+05
317 	 6400000 	 7.371860e+05
317 	 6600000 	 7.327982e+05
317 	 6800000 	 7.280543e+05
317 	 7000000 	 7.228649e+05
317 	 7200000 	 7.171142e+05
317 	 7400000 	 7.105950e+05
317 	 7600000 	 7.030256e+05
317 	 7800000 	 6.939065e+05
317 	 8000000 	 6.823625e+05
317 	 8200000 	 6.674216e+05
317 	 8400000 	 6.504658e+05
317 	 8600000 	 6.359194e+05
317 	 8800000 	 6.259848e+05
317 	 9000000 	 6.193914e+05
317 	 9200000 	 6.146927e+05
317 	 9400000 	 6.110985e+05
317 	 9600000 	 6.082103e+05
317 	 9800000 	 6.058000e+05
317 	 10000000 	 6.037394e+05
318 	 200000 	 8.175857e+05
318 	 400000 	 8.158697e+05
318 	 600000 	 8.141241e+05
318 	 800000 	 8.123550e+05
318 	 1000000 	 8.105578e+05
318 	 1200000 	 8.087333e+05
318 	 1400000 	 8.068775e+05
318 	 1600000 	 8.049887e+05
318 	 1800000 	 8.030682e+05
318 	 2000000 	 8.011144e+05
318 	 2200000 	 7.991245e+05
318 	 2400000 	 7.970921e+05
318 	 2600000 	 7.950224e+05
318 	 2800000 	 7.929092e+05
318 	 3000000 	 7.907474e+05
318 	 3200000 	 7.885394e+05
318 	 3400000 	 7.862797e+05
318 	 3600000 	 7.839608e+05
318 	 3800000 	 7.815857e+05
318 	 4000000 	 7.791435e+05
318 	 4200000 	 7.766339e+05
318 	 4400000 	 7.740478e+05
318 	 4600000 	 7.713841e+05
318 	 4800000 	 7.686269e+05
318 	 5000000 	 7.657723e+05
318 	 5200000 	 7.628166e+05
318 	 5400000 	 7.597369e+05
318 	 5600000 	 7.565278e+05
318 	 5800000 	 7.531708e+05
318 	 6000000 	 7.496430e+05
318 	 6200000 	 7.459212e+05
318 	 6400000 	 7.419737e+05
318 	 6600000 	 7.377627e+05
318 	 6800000 	 7.332372e+05
318 	 7000000 	 7.283249e+05
318 	 7200000 	 7.229374e+05
318 	 7400000 	 7.169222e+05
318 	 7600000 	 7.100898e+05
318 	 7800000 	 7.021294e+05
318 	 8000000 	 6.925135e+05
318 	 8200000 	 6.805350e+05
318 	 8400000 	 6.660705e+05
318 	 8600000 	 6.511811e+05
318 	 8800000 	 6.389803e+05
318 	 9000000 	 6.302719e+05
318 	 9200000 	 6.241283e+05
318 	 9400000 	 6.195859e+05
318 	 9600000 	 6.160421e+05
318 	 9800000 	 6.131573e+05
318 	 10000000 	 6.107378e+05
319 	 200000 	 8.207716e+05
319 	 400000 	 8.190636e+05
319 	 600000 	 8.173341e+05
319 	 800000 	 8.155751e+05
319 	 1000000 	 8.137901e+05
319 	 1200000 	 8.119777e+05
319 	 1400000 	 8.101387e+05
319 	 1600000 	 8.082660e+05
319 	 1800000 	 8.063638e+05
319 	 2000000 	 8.044239e+05
319 	 2200000 	 8.024505e+05
319 	 2400000 	 8.004373e+05
319 	 2600000 	 7.983860e+05
319 	 2800000 	 7.962958e+05
319 	 3000000 	 7.941562e+05
319 	 3200000 	 7.919704e+05
319 	 3400000 	 7.897367e+05
319 	 3600000 	 7.874490e+05
319 	 3800000 	 7.851028e+05
319 	 4000000 	 7.826958e+05
319 	 4200000 	 7.802204e+05
319 	 4400000 	 7.776772e+05
319 	 4600000 	 7.750550e+05
319 	 4800000 	 7.723512e+05
319 	 5000000 	 7.695512e+05
319 	 5200000 	 7.666501e+05
319 	 5400000 	 7.636355e+05
319 	 5600000 	 7.604963e+05
319 	 5800000 	 7.572259e+05
319 	 6000000 	 7.537975e+05
319 	 6200000 	 7.501855e+05
319 	 6400000 	 7.463736e+05
319 	 6600000 	 7.423212e+05
319 	 6800000 	 7.379895e+05
319 	 7000000 	 7.333223e+05
319 	 7200000 	 7.282444e+05
319 	 7400000 	 7.226559e+05
319 	 7600000 	 7.164076e+05
319 	 7800000 	 7.092913e+05
319 	 8000000 	 7.009668e+05
319 	 8200000 	 6.909747e+05
319 	 8400000 	 6.789418e+05
319 	 8600000 	 6.654177e+05
319 	 8800000 	 6.524596e+05
319 	 9000000 	 6.420210e+05
319 	 9200000 	 6.342577e+05
319 	 9400000 	 6.285246e+05
319 	 9600000 	 6.241486e+05
319 	 9800000 	 6.206672e+05
319 	 10000000 	 6.178001e+05
320 	 200000 	 8.238240e+05
320 	 400000 	 8.221299e+05
320 	 600000 	 8.204106e+05
320 	 800000 	 8.186626e+05
320 	 1000000 	 8.168923e+05
320 	 1200000 	 8.150905e+05
320 	 1400000 	 8.132648e+05
320 	 1600000 	 8.114056e+05
320 	 1800000 	 8.095188e+05
320 	 2000000 	 8.075947e+05
320 	 2200000 	 8.056418e+05
320 	 2400000 	 8.036470e+05
320 	 2600000 	 8.016147e+05
320 	 2800000 	 7.995449e+05
320 	 3000000 	 7.974277e+05
320 	 3200000 	 7.952639e+05
320 	 3400000 	 7.930574e+05
320 	 3600000 	 7.907953e+05
320 	 3800000 	 7.884779e+05
320 	 4000000 	 7.860995e+05
320 	 4200000 	 7.836641e+05
320 	 4400000 	 7.811553e+05
320 	 4600000 	 7.785698e+05
320 	 4800000 	 7.759039e+05
320 	 5000000 	 7.731535e+05
320 	 5200000 	 7.703064e+05
320 	 5400000 	 7.673555e+05
320 	 5600000 	 7.642882e+05
320 	 5800000 	 7.610873e+05
320 	 6000000 	 7.577446e+05
320 	 6200000 	 7.542392e+05
320 	 6400000 	 7.505447e+05
320 	 6600000 	 7.466393e+05
320 	 6800000 	 7.424811e+05
320 	 7000000 	 7.380281e+05
320 	 7200000 	 7.332251e+05
320 	 7400000 	 7.279796e+05
320 	 7600000 	 7.221837e+05
320 	 7800000 	 7.156906e+05
320 	 8000000 	 7.082875e+05
320 	 8200000 	 6.996724e+05
320 	 8400000 	 6.895105e+05
320 	 8600000 	 6.777692e+05
320 	 8800000 	 6.653972e+05
320 	 9000000 	 6.540931e+05
320 	 9200000 	 6.449803e+05
320 	 9400000 	 6.379834e+05
320 	 9600000 	 6.326219e+05
320 	 9800000 	 6.284097e+05
320 	 10000000 	 6.249943e+05
321 	 200000 	 8.265688e+05
321 	 400000 	 8.248829e+05
321 	 600000 	 8.231759e+05
321 	 800000 	 8.214399e+05
321 	 1000000 	 8.196819e+05
321 	 1200000 	 8.178967e+05
321 	 1400000 	 8.160829e+05
321 	 1600000 	 8.142402e+05
321 	 1800000 	 8.123657e+05
321 	 2000000 	 8.104641e+05
321 	 2200000 	 8.085232e+05
321 	 2400000 	 8.065488e+05
321 	 2600000 	 8.045351e+05
321 	 2800000 	 8.024808e+05
321 	 3000000 	 8.003885e+05
321 	 3200000 	 7.982492e+05
321 	 3400000 	 7.960664e+05
321 	 3600000 	 7.938293e+05
321 	 3800000 	 7.915407e+05
321 	 4000000 	 7.891953e+05
321 	 4200000 	 7.867915e+05
321 	 4400000 	 7.843192e+05
321 	 4600000 	 7.817729e+05
321 	 4800000 	 7.791545e+05
321 	 5000000 	 7.764517e+05
321 	 5200000 	 7.736560e+05
321 	 5400000 	 7.707637e+05
321 	 5600000 	 7.677659e+05
321 	 5800000 	 7.646437e+05
321 	 6000000 	 7.613857e+05
321 	 6200000 	 7.579808e+05
321 	 6400000 	 7.543979e+05
321 	 6600000 	 7.506223e+05
321 	 6800000 	 7.466190e+05
321 	 7000000 	 7.423571e+05
321 	 7200000 	 7.377804e+05
321 	 7400000 	 7.328276e+05
321 	 7600000 	 7.274125e+05
321 	 7800000 	 7.214347e+05
321 	 8000000 	 7.147342e+05
321 	 8200000 	 7.071047e+05
321 	 8400000 	 6.983029e+05
321 	 8600000 	 6.881726e+05
321 	 8800000 	 6.770133e+05
321 	 9000000 	 6.658628e+05
321 	 9200000 	 6.559263e+05
321 	 9400000 	 6.478376e+05
321 	 9600000 	 6.414497e+05
321 	 9800000 	 6.364094e+05
321 	 10000000 	 6.323629e+05
322 	 200000 	 8.291183e+05
322 	 400000 	 8.274436e+05
322 	 600000 	 8.257477e+05
322 	 800000 	 8.240251e+05
322 	 1000000 	 8.222790e+05
322 	 1200000 	 8.205083e+05
322 	 1400000 	 8.187062e+05
322 	 1600000 	 8.168786e+05
322 	 1800000 	 8.150165e+05
322 	 2000000 	 8.131288e+05
322 	 2200000 	 8.112058e+05
322 	 2400000 	 8.092468e+05
322 	 2600000 	 8.072535e+05
322 	 2800000 	 8.052194e+05
322 	 3000000 	 8.031458e+05
322 	 3200000 	 8.010310e+05
322 	 3400000 	 7.988713e+05
322 	 3600000 	 7.966639e+05
322 	 3800000 	 7.944030e+05
322 	 4000000 	 7.920834e+05
322 	 4200000 	 7.897108e+05
322 	 4400000 	 7.872741e+05
322 	 4600000 	 7.847701e+05
322 	 4800000 	 7.821948e+05
322 	 5000000 	 7.795390e+05
322 	 5200000 	 7.767940e+05
322 	 5400000 	 7.739638e+05
322 	 5600000 	 7.710268e+05
322 	 5800000 	 7.679721e+05
322 	 6000000 	 7.647953e+05
322 	 6200000 	 7.614769e+05
322 	 6400000 	 7.579999e+05
322 	 6600000 	 7.543492e+05
322 	 6800000 	 7.504888e+05
322 	 7000000 	 7.463963e+05
322 	 7200000 	 7.420291e+05
322 	 7400000 	 7.373379e+05
322 	 7600000 	 7.322571e+05
322 	 7800000 	 7.266899e+05
322 	 8000000 	 7.205487e+05
322 	 8200000 	 7.136662e+05
322 	 8400000 	 7.058710e+05
322 	 8600000 	 6.970167e+05
322 	 8800000 	 6.871352e+05
322 	 9000000 	 6.767092e+05
322 	 9200000 	 6.666870e+05
322 	 9400000 	 6.579057e+05
322 	 9600000 	 6.506158e+05
322 	 9800000 	 6.447496e+05
322 	 10000000 	 6.400098e+05
323 	 200000 	 8.315909e+05
323 	 400000 	 8.299266e+05
323 	 600000 	 8.282406e+05
323 	 800000 	 8.265283e+05
323 	 1000000 	 8.247952e+05
323 	 1200000 	 8.230340e+05
323 	 1400000 	 8.212461e+05
323 	 1600000 	 8.194328e+05
323 	 1800000 	 8.175865e+05
323 	 2000000 	 8.157108e+05
323 	 2200000 	 8.138027e+05
323 	 2400000 	 8.118657e+05
323 	 2600000 	 8.098895e+05
323 	 2800000 	 8.078756e+05
323 	 3000000 	 8.058236e+05
323 	 3200000 	 8.037292e+05
323 	 3400000 	 8.015912e+05
323 	 3600000 	 7.994052e+05
323 	 3800000 	 7.971732e+05
323 	 4000000 	 7.948872e+05
323 	 4200000 	 7.925424e+05
323 	 4400000 	 7.901391e+05
323 	 4600000 	 7.876708e+05
323 	 4800000 	 7.851320e+05
323 	 5000000 	 7.825240e+05
323 	 5200000 	 7.798296e+05
323 	 5400000 	 7.770456e+05
323 	 5600000 	 7.741691e+05
323 	 5800000 	 7.711844e+05
323 	 6000000 	 7.680826e+05
323 	 6200000 	 7.648510e+05
323 	 6400000 	 7.614713e+05
323 	 6600000 	 7.579278e+05
323 	 6800000 	 7.542008e+05
323 	 7000000 	 7.502581e+05
323 	 7200000 	 7.460708e+05
323 	 7400000 	 7.416004e+05
323 	 7600000 	 7.367852e+05
323 	 7800000 	 7.315627e+05
323 	 8000000 	 7.258649e+05
323 	 8200000 	 7.195680e+05
323 	 8400000 	 7.125384e+05
323 	 8600000 	 7.046659e+05
323 	 8800000 	 6.958972e+05
323 	 9000000 	 6.864149e+05
323 	 9200000 	 6.767931e+05
323 	 9400000 	 6.677787e+05
323 	 9600000 	 6.599114e+05
323 	 9800000 	 6.532968e+05
323 	 10000000 	 6.478637e+05
324 	 200000 	 8.339015e+05
324 	 400000 	 8.322484e+05
324 	 600000 	 8.305708e+05
324 	 800000 	 8.288698e+05
324 	 1000000 	 8.271455e+05
324 	 1200000 	 8.253994e+05
324 	 1400000 	 8.236230e+05
324 	 1600000 	 8.218204e+05
324 	 1800000 	 8.199950e+05
324 	 2000000 	 8.181346e+05
324 	 2200000 	 8.162439e+05
324 	 2400000 	 8.143187e+05
324 	 2600000 	 8.123633e+05
324 	 2800000 	 8.103655e+05
324 	 3000000 	 8.083322e+05
324 	 3200000 	 8.062599e+05
324 	 3400000 	 8.041463e+05
324 	 3600000 	 8.019853e+05
324 	 3800000 	 7.997810e+05
324 	 4000000 	 7.975202e+05
324 	 4200000 	 7.952090e+05
324 	 4400000 	 7.928384e+05
324 	 4600000 	 7.904081e+05
324 	 4800000 	 7.879077e+05
324 	 5000000 	 7.853385e+05
324 	 5200000 	 7.826903e+05
324 	 5400000 	 7.799604e+05
324 	 5600000 	 7.771351e+05
324 	 5800000 	 7.742075e+05
324 	 6000000 	 7.711777e+05
324 	 6200000 	 7.680263e+05
324 	 6400000 	 7.647354e+05
324 	 6600000 	 7.612931e+05
324 	 6800000 	 7.576853e+05
324 	 7000000 	 7.538826e+05
324 	 7200000 	 7.498595e+05
324 	 7400000 	 7.455853e+05
324 	 7600000 	 7.410122e+05
324 	 7800000 	 7.360945e+05
324 	 8000000 	 7.307636e+05
324 	 8200000 	 7.249397e+05
324 	 8400000 	 7.185228e+05
324 	 8600000 	 7.114161e+05
324 	 8800000 	 7.035553e+05
324 	 9000000 	 6.950029e+05
324 	 9200000 	 6.860404e+05
324 	 9400000 	 6.772075e+05
324 	 9600000 	 6.690655e+05
324 	 9800000 	 6.619497e+05
324 	 10000000 	 6.558979e+05
325 	 200000 	 8.361233e+05
325 	 400000 	 8.344813e+05
325 	 600000 	 8.328149e+05
325 	 800000 	 8.311264e+05
325 	 1000000 	 8.294152e+05
325 	 1200000 	 8.276776e+05
325 	 1400000 	 8.259185e+05
325 	 1600000 	 8.241302e+05
325 	 1800000 	 8.223135e+05
325 	 2000000 	 8.204668e+05
325 	 2200000 	 8.185924e+05
325 	 2400000 	 8.166859e+05
325 	 2600000 	 8.147475e+05
325 	 2800000 	 8.127704e+05
325 	 3000000 	 8.107589e+05
325 	 3200000 	 8.087090e+05
325 	 3400000 	 8.066170e+05
325 	 3600000 	 8.044788e+05
325 	 3800000 	 8.022980e+05
325 	 4000000 	 8.000666e+05
325 	 4200000 	 7.977851e+05
325 	 4400000 	 7.954473e+05
325 	 4600000 	 7.930488e+05
325 	 4800000 	 7.905846e+05
325 	 5000000 	 7.880528e+05
325 	 5200000 	 7.854524e+05
325 	 5400000 	 7.827704e+05
325 	 5600000 	 7.800015e+05
325 	 5800000 	 7.771363e+05
325 	 6000000 	 7.741717e+05
325 	 6200000 	 7.710884e+05
325 	 6400000 	 7.678827e+05
325 	 6600000 	 7.645375e+05
325 	 6800000 	 7.610367e+05
325 	 7000000 	 7.573649e+05
325 	 7200000 	 7.534886e+05
325 	 7400000 	 7.493899e+05
325 	 7600000 	 7.450271e+05
325 	 7800000 	 7.403641e+05
325 	 8000000 	 7.353514e+05
325 	 8200000 	 7.299203e+05
325 	 8400000 	 7.239900e+05
325 	 8600000 	 7.174928e+05
325 	 8800000 	 7.103730e+05
325 	 9000000 	 7.026334e+05
325 	 9200000 	 6.943937e+05
325 	 9400000 	 6.859881e+05
325 	 9600000 	 6.778816e+05
325 	 9800000 	 6.704815e+05
325 	 10000000 	 6.639956e+05
326 	 200000 	 8.381793e+05
326 	 400000 	 8.365457e+05
326 	 600000 	 8.348904e+05
326 	 800000 	 8.332158e+05
326 	 1000000 	 8.315159e+05
326 	 1200000 	 8.297925e+05
326 	 1400000 	 8.280422e+05
326 	 1600000 	 8.262673e+05
326 	 1800000 	 8.244643e+05
326 	 2000000 	 8.226359e+05
326 	 2200000 	 8.207773e+05
326 	 2400000 	 8.188869e+05
326 	 2600000 	 8.169638e+05
326 	 2800000 	 8.150057e+05
326 	 3000000 	 8.130129e+05
326 	 3200000 	 8.109835e+05
326 	 3400000 	 8.089122e+05
326 	 3600000 	 8.067972e+05
326 	 3800000 	 8.046400e+05
326 	 4000000 	 8.024361e+05
326 	 4200000 	 8.001834e+05
326 	 4400000 	 7.978755e+05
326 	 4600000 	 7.955110e+05
326 	 4800000 	 7.930878e+05
326 	 5000000 	 7.906023e+05
326 	 5200000 	 7.880387e+05
326 	 5400000 	 7.854053e+05
326 	 5600000 	 7.826883e+05
326 	 5800000 	 7.798813e+05
326 	 6000000 	 7.769730e+05
326 	 6200000 	 7.739626e+05
326 	 6400000 	 7.708357e+05
326 	 6600000 	 7.675814e+05
326 	 6800000 	 7.641846e+05
326 	 7000000 	 7.606253e+05
326 	 7200000 	 7.568863e+05
326 	 7400000 	 7.529439e+05
326 	 7600000 	 7.487697e+05
326 	 7800000 	 7.443265e+05
326 	 8000000 	 7.395805e+05
326 	 8200000 	 7.344770e+05
326 	 8400000 	 7.289757e+05
326 	 8600000 	 7.229942e+05
326 	 8800000 	 7.164749e+05
326 	 9000000 	 7.094100e+05
326 	 9200000 	 7.018626e+05
326 	 9400000 	 6.940145e+05
326 	 9600000 	 6.861881e+05
326 	 9800000 	 6.787612e+05
326 	 10000000 	 6.720112e+05
327 	 200000 	 8.400721e+05
327 	 400000 	 8.384478e+05
327 	 600000 	 8.368037e+05
327 	 800000 	 8.351390e+05
327 	 1000000 	 8.334527e+05
327 	 1200000 	 8.317399e+05
327 	 1400000 	 8.300031e+05
327 	 1600000 	 8.282421e+05
327 	 1800000 	 8.264534e+05
327 	 2000000 	 8.246366e+05
327 	 2200000 	 8.227947e+05
327 	 2400000 	 8.209204e+05
327 	 2600000 	 8.190138e+05
327 	 2800000 	 8.170753e+05
327 	 3000000 	 8.151002e+05
327 	 3200000 	 8.130903e+05
327 	 3400000 	 8.110425e+05
327 	 3600000 	 8.089520e+05
327 	 3800000 	 8.068176e+05
327 	 4000000 	 8.046394e+05
327 	 4200000 	 8.024115e+05
327 	 4400000 	 8.001366e+05
327 	 4600000 	 7.978039e+05
327 	 4800000 	 7.954149e+05
327 	 5000000 	 7.929631e+05
327 	 5200000 	 7.904486e+05
327 	 5400000 	 7.878516e+05
327 	 5600000 	 7.851823e+05
327 	 5800000 	 7.824312e+05
327 	 6000000 	 7.795866e+05
327 	 6200000 	 7.766408e+05
327 	 6400000 	 7.735872e+05
327 	 6600000 	 7.704163e+05
327 	 6800000 	 7.671127e+05
327 	 7000000 	 7.636638e+05
327 	 7200000 	 7.600487e+05
327 	 7400000 	 7.562485e+05
327 	 7600000 	 7.522404e+05
327 	 7800000 	 7.479994e+05
327 	 8000000 	 7.434859e+05
327 	 8200000 	 7.386613e+05
327 	 8400000 	 7.334843e+05
327 	 8600000 	 7.279122e+05
327 	 8800000 	 7.219029e+05
327 	 9000000 	 7.154217e+05
327 	 9200000 	 7.084924e+05
327 	 9400000 	 7.012104e+05
327 	 9600000 	 6.937852e+05
327 	 9800000 	 6.865138e+05
327 	 10000000 	 6.796857e+05
328 	 200000 	 8.421030e+05
328 	 400000 	 8.404883e+05
328 	 600000 	 8.388545e+05
328 	 800000 	 8.371968e+05
328 	 1000000 	 8.355183e+05
328 	 1200000 	 8.338199e+05
328 	 1400000 	 8.320948e+05
328 	 1600000 	 8.303477e+05
328 	 1800000 	 8.285726e+05
328 	 2000000 	 8.267732e+05
328 	 2200000 	 8.249435e+05
328 	 2400000 	 8.230822e+05
328 	 2600000 	 8.211909e+05
328 	 2800000 	 8.192731e+05
328 	 3000000 	 8.173157e+05
328 	 3200000 	 8.153280e+05
328 	 3400000 	 8.132954e+05
328 	 3600000 	 8.112285e+05
328 	 3800000 	 8.091207e+05
328 	 4000000 	 8.069662e+05
328 	 4200000 	 8.047665e+05
328 	 4400000 	 8.025190e+05
328 	 4600000 	 8.002156e+05
328 	 4800000 	 7.978605e+05
328 	 5000000 	 7.954461e+05
328 	 5200000 	 7.929668e+05
328 	 5400000 	 7.904141e+05
328 	 5600000 	 7.877916e+05
328 	 5800000 	 7.850925e+05
328 	 6000000 	 7.823041e+05
328 	 6200000 	 7.794225e+05
328 	 6400000 	 7.764372e+05
328 	 6600000 	 7.733458e+05
328 	 6800000 	 7.701278e+05
328 	 7000000 	 7.667737e+05
328 	 7200000 	 7.632707e+05
328 	 7400000 	 7.596025e+05
328 	 7600000 	 7.557435e+05
328 	 7800000 	 7.516767e+05
328 	 8000000 	 7.473675e+05
328 	 8200000 	 7.427935e+05
328 	 8400000 	 7.379115e+05
328 	 8600000 	 7.326953e+05
328 	 8800000 	 7.270976e+05
328 	 9000000 	 7.210867e+05
328 	 9200000 	 7.146775e+05
328 	 9400000 	 7.079193e+05
328 	 9600000 	 7.009466e+05
328 	 9800000 	 6.939616e+05
328 	 10000000 	 6.872103e+05
329 	 200000 	 8.439794e+05
329 	 400000 	 8.423763e+05
329 	 600000 	 8.407529e+05
329 	 800000 	 8.391078e+05
329 	 1000000 	 8.374435e+05
329 	 1200000 	 8.357554e+05
329 	 1400000 	 8.340417e+05
329 	 1600000 	 8.323070e+05
329 	 1800000 	 8.305442e+05
329 	 2000000 	 8.287580e+05
329 	 2200000 	 8.269442e+05
329 	 2400000 	 8.250986e+05
329 	 2600000 	 8.232271e+05
329 	 2800000 	 8.213223e+05
329 	 3000000 	 8.193860e+05
329 	 3200000 	 8.174142e+05
329 	 3400000 	 8.154024e+05
329 	 3600000 	 8.133595e+05
329 	 3800000 	 8.112739e+05
329 	 4000000 	 8.091438e+05
329 	 4200000 	 8.069694e+05
329 	 4400000 	 8.047541e+05
329 	 4600000 	 8.024808e+05
329 	 4800000 	 8.001563e+05
329 	 5000000 	 7.977754e+05
329 	 5200000 	 7.953345e+05
329 	 5400000 	 7.928274e+05
329 	 5600000 	 7.902538e+05
329 	 5800000 	 7.876022e+05
329 	 6000000 	 7.848670e+05
329 	 6200000 	 7.820471e+05
329 	 6400000 	 7.791294e+05
329 	 6600000 	 7.761057e+05
329 	 6800000 	 7.729710e+05
329 	 7000000 	 7.697108e+05
329 	 7200000 	 7.663109e+05
329 	 7400000 	 7.627604e+05
329 	 7600000 	 7.590392e+05
329 	 7800000 	 7.551309e+05
329 	 8000000 	 7.510109e+05
329 	 8200000 	 7.466512e+05
329 	 8400000 	 7.420238e+05
329 	 8600000 	 7.370991e+05
329 	 8800000 	 7.318420e+05
329 	 9000000 	 7.262466e+05
329 	 9200000 	 7.202964e+05
329 	 9400000 	 7.140167e+05
329 	 9600000 	 7.074789e+05
329 	 9800000 	 7.008319e+05
329 	 10000000 	 6.942641e+05
330 	 200000 	 8.462813e+05
330 	 400000 	 8.446879e+05
330 	 600000 	 8.430746e+05
330 	 800000 	 8.414384e+05
330 	 1000000 	 8.397826e+05
330 	 1200000 	 8.381056e+05
330 	 1400000 	 8.364048e+05
330 	 1600000 	 8.346828e+05
330 	 1800000 	 8.329345e+05
330 	 2000000 	 8.311598e+05
330 	 2200000 	 8.293613e+05
330 	 2400000 	 8.275318e+05
330 	 2600000 	 8.256762e+05
330 	 2800000 	 8.237875e+05
330 	 3000000 	 8.218697e+05
330 	 3200000 	 8.199143e+05
330 	 3400000 	 8.179285e+05
330 	 3600000 	 8.159014e+05
330 	 3800000 	 8.138381e+05
330 	 4000000 	 8.117343e+05
330 	 4200000 	 8.095874e+05
330 	 4400000 	 8.073932e+05
330 	 4600000 	 8.051552e+05
330 	 4800000 	 8.028615e+05
330 	 5000000 	 8.005123e+05
