Table: Enthalpy [L]
Temperature {K} 	 Pressure {Pa} 	 Specific Enthalpy {J/Kg}
2.333300e+02 	 5200000 	 3.875525e+05
2.333300e+02 	 5400000 	 3.875998e+05
2.333300e+02 	 5600000 	 3.876475e+05
2.333300e+02 	 5800000 	 3.876956e+05
2.333300e+02 	 6000000 	 3.877442e+05
2.333300e+02 	 6200000 	 3.877932e+05
2.333300e+02 	 6400000 	 3.878425e+05
2.333300e+02 	 6600000 	 3.878922e+05
2.333300e+02 	 6800000 	 3.879419e+05
2.333300e+02 	 7000000 	 3.879921e+05
2.333300e+02 	 7200000 	 3.880427e+05
2.333300e+02 	 7400000 	 3.880937e+05
2.333300e+02 	 7600000 	 3.881451e+05
2.333300e+02 	 7800000 	 3.881968e+05
2.333300e+02 	 8000000 	 3.882490e+05
2.333300e+02 	 8200000 	 3.883015e+05
2.333300e+02 	 8400000 	 3.883545e+05
2.333300e+02 	 8600000 	 3.884078e+05
2.333300e+02 	 8800000 	 3.884615e+05
2.333300e+02 	 9000000 	 3.885153e+05
2.333300e+02 	 9200000 	 3.885695e+05
2.333300e+02 	 9400000 	 3.886241e+05
2.333300e+02 	 9600000 	 3.886792e+05
2.333300e+02 	 9800000 	 3.887345e+05
2.333300e+02 	 10000000 	 3.887901e+05
2.343300e+02 	 9.816341e+05 	 3.885161e+05
2.343300e+02 	 1000000 	 3.885193e+05
2.343300e+02 	 1200000 	 3.885546e+05
2.343300e+02 	 1400000 	 3.885905e+05
2.343300e+02 	 1600000 	 3.886268e+05
2.343300e+02 	 1800000 	 3.886635e+05
2.343300e+02 	 2000000 	 3.887008e+05
2.343300e+02 	 2200000 	 3.887388e+05
2.343300e+02 	 2400000 	 3.887772e+05
2.343300e+02 	 2600000 	 3.888161e+05
2.343300e+02 	 2800000 	 3.888553e+05
2.343300e+02 	 3000000 	 3.888952e+05
2.343300e+02 	 3200000 	 3.889357e+05
2.343300e+02 	 3400000 	 3.889767e+05
2.343300e+02 	 3600000 	 3.890181e+05
2.343300e+02 	 3800000 	 3.890599e+05
2.343300e+02 	 4000000 	 3.891022e+05
2.343300e+02 	 4200000 	 3.891448e+05
2.343300e+02 	 4400000 	 3.891879e+05
2.343300e+02 	 4600000 	 3.892315e+05
2.343300e+02 	 4800000 	 3.892757e+05
2.343300e+02 	 5000000 	 3.893204e+05
2.343300e+02 	 5200000 	 3.893656e+05
2.343300e+02 	 5400000 	 3.894111e+05
2.343300e+02 	 5600000 	 3.894571e+05
2.343300e+02 	 5800000 	 3.895034e+05
2.343300e+02 	 6000000 	 3.895502e+05
2.343300e+02 	 6200000 	 3.895974e+05
2.343300e+02 	 6400000 	 3.896450e+05
2.343300e+02 	 6600000 	 3.896930e+05
2.343300e+02 	 6800000 	 3.897415e+05
2.343300e+02 	 7000000 	 3.897904e+05
2.343300e+02 	 7200000 	 3.898397e+05
2.343300e+02 	 7400000 	 3.898893e+05
2.343300e+02 	 7600000 	 3.899393e+05
2.343300e+02 	 7800000 	 3.899894e+05
2.343300e+02 	 8000000 	 3.900399e+05
2.343300e+02 	 8200000 	 3.900908e+05
2.343300e+02 	 8400000 	 3.901421e+05
2.343300e+02 	 8600000 	 3.901938e+05
2.343300e+02 	 8800000 	 3.902459e+05
2.343300e+02 	 9000000 	 3.902984e+05
2.343300e+02 	 9200000 	 3.903513e+05
2.343300e+02 	 9400000 	 3.904046e+05
2.343300e+02 	 9600000 	 3.904582e+05
2.343300e+02 	 9800000 	 3.905119e+05
2.343300e+02 	 10000000 	 3.905660e+05
2.353300e+02 	 1.016416e+06 	 3.903799e+05
2.353300e+02 	 1200000 	 3.904103e+05
2.353300e+02 	 1400000 	 3.904439e+05
2.353300e+02 	 1600000 	 3.904779e+05
2.353300e+02 	 1800000 	 3.905125e+05
2.353300e+02 	 2000000 	 3.905478e+05
2.353300e+02 	 2200000 	 3.905835e+05
2.353300e+02 	 2400000 	 3.906197e+05
2.353300e+02 	 2600000 	 3.906565e+05
2.353300e+02 	 2800000 	 3.906940e+05
2.353300e+02 	 3000000 	 3.907318e+05
2.353300e+02 	 3200000 	 3.907701e+05
2.353300e+02 	 3400000 	 3.908090e+05
2.353300e+02 	 3600000 	 3.908486e+05
2.353300e+02 	 3800000 	 3.908885e+05
2.353300e+02 	 4000000 	 3.909289e+05
2.353300e+02 	 4200000 	 3.909698e+05
2.353300e+02 	 4400000 	 3.910111e+05
2.353300e+02 	 4600000 	 3.910528e+05
2.353300e+02 	 4800000 	 3.910949e+05
2.353300e+02 	 5000000 	 3.911375e+05
2.353300e+02 	 5200000 	 3.911809e+05
2.353300e+02 	 5400000 	 3.912247e+05
2.353300e+02 	 5600000 	 3.912689e+05
2.353300e+02 	 5800000 	 3.913135e+05
2.353300e+02 	 6000000 	 3.913585e+05
2.353300e+02 	 6200000 	 3.914040e+05
2.353300e+02 	 6400000 	 3.914498e+05
2.353300e+02 	 6600000 	 3.914961e+05
2.353300e+02 	 6800000 	 3.915428e+05
2.353300e+02 	 7000000 	 3.915899e+05
2.353300e+02 	 7200000 	 3.916374e+05
2.353300e+02 	 7400000 	 3.916853e+05
2.353300e+02 	 7600000 	 3.917337e+05
2.353300e+02 	 7800000 	 3.917825e+05
2.353300e+02 	 8000000 	 3.918317e+05
2.353300e+02 	 8200000 	 3.918813e+05
2.353300e+02 	 8400000 	 3.919313e+05
2.353300e+02 	 8600000 	 3.919815e+05
2.353300e+02 	 8800000 	 3.920320e+05
2.353300e+02 	 9000000 	 3.920828e+05
2.353300e+02 	 9200000 	 3.921341e+05
2.353300e+02 	 9400000 	 3.921857e+05
2.353300e+02 	 9600000 	 3.922378e+05
2.353300e+02 	 9800000 	 3.922902e+05
2.353300e+02 	 10000000 	 3.923431e+05
2.363300e+02 	 1.052097e+06 	 3.922480e+05
2.363300e+02 	 1200000 	 3.922709e+05
2.363300e+02 	 1400000 	 3.923021e+05
2.363300e+02 	 1600000 	 3.923339e+05
2.363300e+02 	 1800000 	 3.923665e+05
2.363300e+02 	 2000000 	 3.923995e+05
2.363300e+02 	 2200000 	 3.924331e+05
2.363300e+02 	 2400000 	 3.924674e+05
2.363300e+02 	 2600000 	 3.925021e+05
2.363300e+02 	 2800000 	 3.925372e+05
2.363300e+02 	 3000000 	 3.925730e+05
2.363300e+02 	 3200000 	 3.926095e+05
2.363300e+02 	 3400000 	 3.926464e+05
2.363300e+02 	 3600000 	 3.926837e+05
2.363300e+02 	 3800000 	 3.927214e+05
2.363300e+02 	 4000000 	 3.927597e+05
2.363300e+02 	 4200000 	 3.927987e+05
2.363300e+02 	 4400000 	 3.928382e+05
2.363300e+02 	 4600000 	 3.928781e+05
2.363300e+02 	 4800000 	 3.929184e+05
2.363300e+02 	 5000000 	 3.929591e+05
2.363300e+02 	 5200000 	 3.930004e+05
2.363300e+02 	 5400000 	 3.930424e+05
2.363300e+02 	 5600000 	 3.930849e+05
2.363300e+02 	 5800000 	 3.931277e+05
2.363300e+02 	 6000000 	 3.931710e+05
2.363300e+02 	 6200000 	 3.932147e+05
2.363300e+02 	 6400000 	 3.932588e+05
2.363300e+02 	 6600000 	 3.933033e+05
2.363300e+02 	 6800000 	 3.933482e+05
2.363300e+02 	 7000000 	 3.933936e+05
2.363300e+02 	 7200000 	 3.934393e+05
2.363300e+02 	 7400000 	 3.934855e+05
2.363300e+02 	 7600000 	 3.935321e+05
2.363300e+02 	 7800000 	 3.935791e+05
2.363300e+02 	 8000000 	 3.936265e+05
2.363300e+02 	 8200000 	 3.936743e+05
2.363300e+02 	 8400000 	 3.937226e+05
2.363300e+02 	 8600000 	 3.937713e+05
2.363300e+02 	 8800000 	 3.938204e+05
2.363300e+02 	 9000000 	 3.938699e+05
2.363300e+02 	 9200000 	 3.939198e+05
2.363300e+02 	 9400000 	 3.939702e+05
2.363300e+02 	 9600000 	 3.940208e+05
2.363300e+02 	 9800000 	 3.940715e+05
2.363300e+02 	 10000000 	 3.941227e+05
2.373300e+02 	 1.088692e+06 	 3.941205e+05
2.373300e+02 	 1200000 	 3.941364e+05
2.373300e+02 	 1400000 	 3.941652e+05
2.373300e+02 	 1600000 	 3.941947e+05
2.373300e+02 	 1800000 	 3.942249e+05
2.373300e+02 	 2000000 	 3.942555e+05
2.373300e+02 	 2200000 	 3.942868e+05
2.373300e+02 	 2400000 	 3.943187e+05
2.373300e+02 	 2600000 	 3.943511e+05
2.373300e+02 	 2800000 	 3.943842e+05
2.373300e+02 	 3000000 	 3.944179e+05
2.373300e+02 	 3200000 	 3.944520e+05
2.373300e+02 	 3400000 	 3.944868e+05
2.373300e+02 	 3600000 	 3.945223e+05
2.373300e+02 	 3800000 	 3.945581e+05
2.373300e+02 	 4000000 	 3.945944e+05
2.373300e+02 	 4200000 	 3.946312e+05
2.373300e+02 	 4400000 	 3.946685e+05
2.373300e+02 	 4600000 	 3.947065e+05
2.373300e+02 	 4800000 	 3.947450e+05
2.373300e+02 	 5000000 	 3.947839e+05
2.373300e+02 	 5200000 	 3.948233e+05
2.373300e+02 	 5400000 	 3.948631e+05
2.373300e+02 	 5600000 	 3.949037e+05
2.373300e+02 	 5800000 	 3.949447e+05
2.373300e+02 	 6000000 	 3.949862e+05
2.373300e+02 	 6200000 	 3.950281e+05
2.373300e+02 	 6400000 	 3.950704e+05
2.373300e+02 	 6600000 	 3.951132e+05
2.373300e+02 	 6800000 	 3.951563e+05
2.373300e+02 	 7000000 	 3.951999e+05
2.373300e+02 	 7200000 	 3.952439e+05
2.373300e+02 	 7400000 	 3.952883e+05
2.373300e+02 	 7600000 	 3.953332e+05
2.373300e+02 	 7800000 	 3.953784e+05
2.373300e+02 	 8000000 	 3.954241e+05
2.373300e+02 	 8200000 	 3.954702e+05
2.373300e+02 	 8400000 	 3.955168e+05
2.373300e+02 	 8600000 	 3.955638e+05
2.373300e+02 	 8800000 	 3.956112e+05
2.373300e+02 	 9000000 	 3.956590e+05
2.373300e+02 	 9200000 	 3.957072e+05
2.373300e+02 	 9400000 	 3.957558e+05
2.373300e+02 	 9600000 	 3.958048e+05
2.373300e+02 	 9800000 	 3.958542e+05
2.373300e+02 	 10000000 	 3.959041e+05
2.383300e+02 	 1.126216e+06 	 3.959975e+05
2.383300e+02 	 1200000 	 3.960071e+05
2.383300e+02 	 1400000 	 3.960336e+05
2.383300e+02 	 1600000 	 3.960605e+05
2.383300e+02 	 1800000 	 3.960881e+05
2.383300e+02 	 2000000 	 3.961164e+05
2.383300e+02 	 2200000 	 3.961453e+05
2.383300e+02 	 2400000 	 3.961749e+05
2.383300e+02 	 2600000 	 3.962051e+05
2.383300e+02 	 2800000 	 3.962361e+05
2.383300e+02 	 3000000 	 3.962674e+05
2.383300e+02 	 3200000 	 3.962994e+05
2.383300e+02 	 3400000 	 3.963321e+05
2.383300e+02 	 3600000 	 3.963651e+05
2.383300e+02 	 3800000 	 3.963987e+05
2.383300e+02 	 4000000 	 3.964329e+05
2.383300e+02 	 4200000 	 3.964678e+05
2.383300e+02 	 4400000 	 3.965031e+05
2.383300e+02 	 4600000 	 3.965388e+05
2.383300e+02 	 4800000 	 3.965752e+05
2.383300e+02 	 5000000 	 3.966122e+05
2.383300e+02 	 5200000 	 3.966497e+05
2.383300e+02 	 5400000 	 3.966876e+05
2.383300e+02 	 5600000 	 3.967259e+05
2.383300e+02 	 5800000 	 3.967648e+05
2.383300e+02 	 6000000 	 3.968045e+05
2.383300e+02 	 6200000 	 3.968446e+05
2.383300e+02 	 6400000 	 3.968851e+05
2.383300e+02 	 6600000 	 3.969260e+05
2.383300e+02 	 6800000 	 3.969674e+05
2.383300e+02 	 7000000 	 3.970092e+05
2.383300e+02 	 7200000 	 3.970514e+05
2.383300e+02 	 7400000 	 3.970940e+05
2.383300e+02 	 7600000 	 3.971371e+05
2.383300e+02 	 7800000 	 3.971806e+05
2.383300e+02 	 8000000 	 3.972246e+05
2.383300e+02 	 8200000 	 3.972692e+05
2.383300e+02 	 8400000 	 3.973144e+05
2.383300e+02 	 8600000 	 3.973601e+05
2.383300e+02 	 8800000 	 3.974061e+05
2.383300e+02 	 9000000 	 3.974524e+05
2.383300e+02 	 9200000 	 3.974989e+05
2.383300e+02 	 9400000 	 3.975458e+05
2.383300e+02 	 9600000 	 3.975932e+05
2.383300e+02 	 9800000 	 3.976409e+05
2.383300e+02 	 10000000 	 3.976891e+05
2.393300e+02 	 1.164682e+06 	 3.978793e+05
2.393300e+02 	 1200000 	 3.978834e+05
2.393300e+02 	 1400000 	 3.979072e+05
2.393300e+02 	 1600000 	 3.979317e+05
2.393300e+02 	 1800000 	 3.979569e+05
2.393300e+02 	 2000000 	 3.979827e+05
2.393300e+02 	 2200000 	 3.980092e+05
2.393300e+02 	 2400000 	 3.980365e+05
2.393300e+02 	 2600000 	 3.980643e+05
2.393300e+02 	 2800000 	 3.980929e+05
2.393300e+02 	 3000000 	 3.981218e+05
2.393300e+02 	 3200000 	 3.981514e+05
2.393300e+02 	 3400000 	 3.981817e+05
2.393300e+02 	 3600000 	 3.982125e+05
2.393300e+02 	 3800000 	 3.982439e+05
2.393300e+02 	 4000000 	 3.982760e+05
2.393300e+02 	 4200000 	 3.983085e+05
2.393300e+02 	 4400000 	 3.983417e+05
2.393300e+02 	 4600000 	 3.983756e+05
2.393300e+02 	 4800000 	 3.984099e+05
2.393300e+02 	 5000000 	 3.984446e+05
2.393300e+02 	 5200000 	 3.984800e+05
2.393300e+02 	 5400000 	 3.985160e+05
2.393300e+02 	 5600000 	 3.985526e+05
2.393300e+02 	 5800000 	 3.985895e+05
2.393300e+02 	 6000000 	 3.986270e+05
2.393300e+02 	 6200000 	 3.986652e+05
2.393300e+02 	 6400000 	 3.987038e+05
2.393300e+02 	 6600000 	 3.987430e+05
2.393300e+02 	 6800000 	 3.987825e+05
2.393300e+02 	 7000000 	 3.988225e+05
2.393300e+02 	 7200000 	 3.988629e+05
2.393300e+02 	 7400000 	 3.989037e+05
2.393300e+02 	 7600000 	 3.989450e+05
2.393300e+02 	 7800000 	 3.989868e+05
2.393300e+02 	 8000000 	 3.990295e+05
2.393300e+02 	 8200000 	 3.990725e+05
2.393300e+02 	 8400000 	 3.991159e+05
2.393300e+02 	 8600000 	 3.991597e+05
2.393300e+02 	 8800000 	 3.992039e+05
2.393300e+02 	 9000000 	 3.992486e+05
2.393300e+02 	 9200000 	 3.992937e+05
2.393300e+02 	 9400000 	 3.993393e+05
2.393300e+02 	 9600000 	 3.993852e+05
2.393300e+02 	 9800000 	 3.994316e+05
2.393300e+02 	 10000000 	 3.994785e+05
2.403300e+02 	 1.204104e+06 	 3.997658e+05
2.403300e+02 	 1400000 	 3.997866e+05
2.403300e+02 	 1600000 	 3.998083e+05
2.403300e+02 	 1800000 	 3.998308e+05
2.403300e+02 	 2000000 	 3.998540e+05
2.403300e+02 	 2200000 	 3.998781e+05
2.403300e+02 	 2400000 	 3.999029e+05
2.403300e+02 	 2600000 	 3.999283e+05
2.403300e+02 	 2800000 	 3.999544e+05
2.403300e+02 	 3000000 	 3.999809e+05
2.403300e+02 	 3200000 	 4.000081e+05
2.403300e+02 	 3400000 	 4.000361e+05
2.403300e+02 	 3600000 	 4.000646e+05
2.403300e+02 	 3800000 	 4.000940e+05
2.403300e+02 	 4000000 	 4.001237e+05
2.403300e+02 	 4200000 	 4.001541e+05
2.403300e+02 	 4400000 	 4.001851e+05
2.403300e+02 	 4600000 	 4.002166e+05
2.403300e+02 	 4800000 	 4.002487e+05
2.403300e+02 	 5000000 	 4.002816e+05
2.403300e+02 	 5200000 	 4.003149e+05
2.403300e+02 	 5400000 	 4.003488e+05
2.403300e+02 	 5600000 	 4.003834e+05
2.403300e+02 	 5800000 	 4.004184e+05
2.403300e+02 	 6000000 	 4.004539e+05
2.403300e+02 	 6200000 	 4.004898e+05
2.403300e+02 	 6400000 	 4.005263e+05
2.403300e+02 	 6600000 	 4.005636e+05
2.403300e+02 	 6800000 	 4.006013e+05
2.403300e+02 	 7000000 	 4.006394e+05
2.403300e+02 	 7200000 	 4.006780e+05
2.403300e+02 	 7400000 	 4.007170e+05
2.403300e+02 	 7600000 	 4.007564e+05
2.403300e+02 	 7800000 	 4.007965e+05
2.403300e+02 	 8000000 	 4.008372e+05
2.403300e+02 	 8200000 	 4.008784e+05
2.403300e+02 	 8400000 	 4.009200e+05
2.403300e+02 	 8600000 	 4.009620e+05
2.403300e+02 	 8800000 	 4.010044e+05
2.403300e+02 	 9000000 	 4.010473e+05
2.403300e+02 	 9200000 	 4.010906e+05
2.403300e+02 	 9400000 	 4.011343e+05
2.403300e+02 	 9600000 	 4.011784e+05
2.403300e+02 	 9800000 	 4.012230e+05
2.403300e+02 	 10000000 	 4.012680e+05
2.413300e+02 	 1.244498e+06 	 4.016574e+05
2.413300e+02 	 1400000 	 4.016719e+05
2.413300e+02 	 1600000 	 4.016910e+05
2.413300e+02 	 1800000 	 4.017108e+05
2.413300e+02 	 2000000 	 4.017314e+05
2.413300e+02 	 2200000 	 4.017529e+05
2.413300e+02 	 2400000 	 4.017749e+05
2.413300e+02 	 2600000 	 4.017976e+05
2.413300e+02 	 2800000 	 4.018210e+05
2.413300e+02 	 3000000 	 4.018452e+05
2.413300e+02 	 3200000 	 4.018700e+05
2.413300e+02 	 3400000 	 4.018955e+05
2.413300e+02 	 3600000 	 4.019217e+05
2.413300e+02 	 3800000 	 4.019486e+05
2.413300e+02 	 4000000 	 4.019760e+05
2.413300e+02 	 4200000 	 4.020043e+05
2.413300e+02 	 4400000 	 4.020330e+05
2.413300e+02 	 4600000 	 4.020623e+05
2.413300e+02 	 4800000 	 4.020923e+05
2.413300e+02 	 5000000 	 4.021228e+05
2.413300e+02 	 5200000 	 4.021539e+05
2.413300e+02 	 5400000 	 4.021857e+05
2.413300e+02 	 5600000 	 4.022179e+05
2.413300e+02 	 5800000 	 4.022507e+05
2.413300e+02 	 6000000 	 4.022843e+05
2.413300e+02 	 6200000 	 4.023184e+05
2.413300e+02 	 6400000 	 4.023529e+05
2.413300e+02 	 6600000 	 4.023879e+05
2.413300e+02 	 6800000 	 4.024237e+05
2.413300e+02 	 7000000 	 4.024599e+05
2.413300e+02 	 7200000 	 4.024966e+05
2.413300e+02 	 7400000 	 4.025338e+05
2.413300e+02 	 7600000 	 4.025714e+05
2.413300e+02 	 7800000 	 4.026095e+05
2.413300e+02 	 8000000 	 4.026484e+05
2.413300e+02 	 8200000 	 4.026877e+05
2.413300e+02 	 8400000 	 4.027275e+05
2.413300e+02 	 8600000 	 4.027677e+05
2.413300e+02 	 8800000 	 4.028083e+05
2.413300e+02 	 9000000 	 4.028493e+05
2.413300e+02 	 9200000 	 4.028908e+05
2.413300e+02 	 9400000 	 4.029327e+05
2.413300e+02 	 9600000 	 4.029750e+05
2.413300e+02 	 9800000 	 4.030178e+05
2.413300e+02 	 10000000 	 4.030611e+05
2.423300e+02 	 1.285877e+06 	 4.035541e+05
2.423300e+02 	 1400000 	 4.035629e+05
2.423300e+02 	 1600000 	 4.035792e+05
2.423300e+02 	 1800000 	 4.035963e+05
2.423300e+02 	 2000000 	 4.036141e+05
2.423300e+02 	 2200000 	 4.036327e+05
2.423300e+02 	 2400000 	 4.036521e+05
2.423300e+02 	 2600000 	 4.036721e+05
2.423300e+02 	 2800000 	 4.036931e+05
2.423300e+02 	 3000000 	 4.037148e+05
2.423300e+02 	 3200000 	 4.037371e+05
2.423300e+02 	 3400000 	 4.037601e+05
2.423300e+02 	 3600000 	 4.037838e+05
2.423300e+02 	 3800000 	 4.038082e+05
2.423300e+02 	 4000000 	 4.038333e+05
2.423300e+02 	 4200000 	 4.038591e+05
2.423300e+02 	 4400000 	 4.038855e+05
2.423300e+02 	 4600000 	 4.039127e+05
2.423300e+02 	 4800000 	 4.039403e+05
2.423300e+02 	 5000000 	 4.039685e+05
2.423300e+02 	 5200000 	 4.039974e+05
2.423300e+02 	 5400000 	 4.040268e+05
2.423300e+02 	 5600000 	 4.040569e+05
2.423300e+02 	 5800000 	 4.040877e+05
2.423300e+02 	 6000000 	 4.041188e+05
2.423300e+02 	 6200000 	 4.041507e+05
2.423300e+02 	 6400000 	 4.041832e+05
2.423300e+02 	 6600000 	 4.042162e+05
2.423300e+02 	 6800000 	 4.042497e+05
2.423300e+02 	 7000000 	 4.042837e+05
2.423300e+02 	 7200000 	 4.043185e+05
2.423300e+02 	 7400000 	 4.043538e+05
2.423300e+02 	 7600000 	 4.043895e+05
2.423300e+02 	 7800000 	 4.044256e+05
2.423300e+02 	 8000000 	 4.044623e+05
2.423300e+02 	 8200000 	 4.044998e+05
2.423300e+02 	 8400000 	 4.045377e+05
2.423300e+02 	 8600000 	 4.045760e+05
2.423300e+02 	 8800000 	 4.046148e+05
2.423300e+02 	 9000000 	 4.046540e+05
2.423300e+02 	 9200000 	 4.046936e+05
2.423300e+02 	 9400000 	 4.047337e+05
2.423300e+02 	 9600000 	 4.047743e+05
2.423300e+02 	 9800000 	 4.048155e+05
2.423300e+02 	 10000000 	 4.048574e+05
2.433300e+02 	 1.328256e+06 	 4.054560e+05
2.433300e+02 	 1400000 	 4.054606e+05
2.433300e+02 	 1600000 	 4.054739e+05
2.433300e+02 	 1800000 	 4.054881e+05
2.433300e+02 	 2000000 	 4.055033e+05
2.433300e+02 	 2200000 	 4.055192e+05
2.433300e+02 	 2400000 	 4.055357e+05
2.433300e+02 	 2600000 	 4.055532e+05
2.433300e+02 	 2800000 	 4.055714e+05
2.433300e+02 	 3000000 	 4.055903e+05
2.433300e+02 	 3200000 	 4.056099e+05
2.433300e+02 	 3400000 	 4.056302e+05
2.433300e+02 	 3600000 	 4.056514e+05
2.433300e+02 	 3800000 	 4.056733e+05
2.433300e+02 	 4000000 	 4.056959e+05
2.433300e+02 	 4200000 	 4.057191e+05
2.433300e+02 	 4400000 	 4.057431e+05
2.433300e+02 	 4600000 	 4.057678e+05
2.433300e+02 	 4800000 	 4.057930e+05
2.433300e+02 	 5000000 	 4.058188e+05
2.433300e+02 	 5200000 	 4.058454e+05
2.433300e+02 	 5400000 	 4.058725e+05
2.433300e+02 	 5600000 	 4.059004e+05
2.433300e+02 	 5800000 	 4.059287e+05
2.433300e+02 	 6000000 	 4.059578e+05
2.433300e+02 	 6200000 	 4.059875e+05
2.433300e+02 	 6400000 	 4.060176e+05
2.433300e+02 	 6600000 	 4.060484e+05
2.433300e+02 	 6800000 	 4.060800e+05
2.433300e+02 	 7000000 	 4.061120e+05
2.433300e+02 	 7200000 	 4.061446e+05
2.433300e+02 	 7400000 	 4.061779e+05
2.433300e+02 	 7600000 	 4.062116e+05
2.433300e+02 	 7800000 	 4.062459e+05
2.433300e+02 	 8000000 	 4.062806e+05
2.433300e+02 	 8200000 	 4.063158e+05
2.433300e+02 	 8400000 	 4.063518e+05
2.433300e+02 	 8600000 	 4.063883e+05
2.433300e+02 	 8800000 	 4.064252e+05
2.433300e+02 	 9000000 	 4.064625e+05
2.433300e+02 	 9200000 	 4.065003e+05
2.433300e+02 	 9400000 	 4.065386e+05
2.433300e+02 	 9600000 	 4.065774e+05
2.433300e+02 	 9800000 	 4.066171e+05
2.433300e+02 	 10000000 	 4.066570e+05
2.443300e+02 	 1.371651e+06 	 4.073635e+05
2.443300e+02 	 1400000 	 4.073649e+05
2.443300e+02 	 1600000 	 4.073751e+05
2.443300e+02 	 1800000 	 4.073863e+05
2.443300e+02 	 2000000 	 4.073984e+05
2.443300e+02 	 2200000 	 4.074112e+05
2.443300e+02 	 2400000 	 4.074248e+05
2.443300e+02 	 2600000 	 4.074392e+05
2.443300e+02 	 2800000 	 4.074546e+05
2.443300e+02 	 3000000 	 4.074707e+05
2.443300e+02 	 3200000 	 4.074875e+05
2.443300e+02 	 3400000 	 4.075053e+05
2.443300e+02 	 3600000 	 4.075237e+05
2.443300e+02 	 3800000 	 4.075429e+05
2.443300e+02 	 4000000 	 4.075627e+05
2.443300e+02 	 4200000 	 4.075833e+05
2.443300e+02 	 4400000 	 4.076047e+05
2.443300e+02 	 4600000 	 4.076269e+05
2.443300e+02 	 4800000 	 4.076498e+05
2.443300e+02 	 5000000 	 4.076734e+05
2.443300e+02 	 5200000 	 4.076974e+05
2.443300e+02 	 5400000 	 4.077221e+05
2.443300e+02 	 5600000 	 4.077475e+05
2.443300e+02 	 5800000 	 4.077736e+05
2.443300e+02 	 6000000 	 4.078004e+05
2.443300e+02 	 6200000 	 4.078277e+05
2.443300e+02 	 6400000 	 4.078557e+05
2.443300e+02 	 6600000 	 4.078843e+05
2.443300e+02 	 6800000 	 4.079137e+05
2.443300e+02 	 7000000 	 4.079437e+05
2.443300e+02 	 7200000 	 4.079741e+05
2.443300e+02 	 7400000 	 4.080051e+05
2.443300e+02 	 7600000 	 4.080366e+05
2.443300e+02 	 7800000 	 4.080690e+05
2.443300e+02 	 8000000 	 4.081017e+05
2.443300e+02 	 8200000 	 4.081350e+05
2.443300e+02 	 8400000 	 4.081687e+05
2.443300e+02 	 8600000 	 4.082033e+05
2.443300e+02 	 8800000 	 4.082383e+05
2.443300e+02 	 9000000 	 4.082738e+05
2.443300e+02 	 9200000 	 4.083097e+05
2.443300e+02 	 9400000 	 4.083460e+05
2.443300e+02 	 9600000 	 4.083830e+05
2.443300e+02 	 9800000 	 4.084207e+05
2.443300e+02 	 10000000 	 4.084589e+05
2.453300e+02 	 1.416074e+06 	 4.092766e+05
2.453300e+02 	 1600000 	 4.092832e+05
2.453300e+02 	 1800000 	 4.092912e+05
2.453300e+02 	 2000000 	 4.093003e+05
2.453300e+02 	 2200000 	 4.093102e+05
2.453300e+02 	 2400000 	 4.093209e+05
2.453300e+02 	 2600000 	 4.093322e+05
2.453300e+02 	 2800000 	 4.093445e+05
2.453300e+02 	 3000000 	 4.093578e+05
2.453300e+02 	 3200000 	 4.093719e+05
2.453300e+02 	 3400000 	 4.093866e+05
2.453300e+02 	 3600000 	 4.094022e+05
2.453300e+02 	 3800000 	 4.094186e+05
2.453300e+02 	 4000000 	 4.094357e+05
2.453300e+02 	 4200000 	 4.094537e+05
2.453300e+02 	 4400000 	 4.094725e+05
2.453300e+02 	 4600000 	 4.094919e+05
2.453300e+02 	 4800000 	 4.095121e+05
2.453300e+02 	 5000000 	 4.095329e+05
2.453300e+02 	 5200000 	 4.095545e+05
2.453300e+02 	 5400000 	 4.095767e+05
2.453300e+02 	 5600000 	 4.095996e+05
2.453300e+02 	 5800000 	 4.096232e+05
2.453300e+02 	 6000000 	 4.096476e+05
2.453300e+02 	 6200000 	 4.096726e+05
2.453300e+02 	 6400000 	 4.096983e+05
2.453300e+02 	 6600000 	 4.097247e+05
2.453300e+02 	 6800000 	 4.097518e+05
2.453300e+02 	 7000000 	 4.097794e+05
2.453300e+02 	 7200000 	 4.098076e+05
2.453300e+02 	 7400000 	 4.098366e+05
2.453300e+02 	 7600000 	 4.098660e+05
2.453300e+02 	 7800000 	 4.098961e+05
2.453300e+02 	 8000000 	 4.099269e+05
2.453300e+02 	 8200000 	 4.099581e+05
2.453300e+02 	 8400000 	 4.099898e+05
2.453300e+02 	 8600000 	 4.100222e+05
2.453300e+02 	 8800000 	 4.100552e+05
2.453300e+02 	 9000000 	 4.100888e+05
2.453300e+02 	 9200000 	 4.101228e+05
2.453300e+02 	 9400000 	 4.101573e+05
2.453300e+02 	 9600000 	 4.101923e+05
2.453300e+02 	 9800000 	 4.102281e+05
2.453300e+02 	 10000000 	 4.102643e+05
2.463300e+02 	 1.461543e+06 	 4.111955e+05
2.463300e+02 	 1600000 	 4.111982e+05
2.463300e+02 	 1800000 	 4.112031e+05
2.463300e+02 	 2000000 	 4.112089e+05
2.463300e+02 	 2200000 	 4.112155e+05
2.463300e+02 	 2400000 	 4.112227e+05
2.463300e+02 	 2600000 	 4.112310e+05
2.463300e+02 	 2800000 	 4.112402e+05
